20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            3.5e+04      -497.68903       577.24464          -22.641143                         186.42823       17833.076       0.7115055         3732963
            3.6e+04       -493.7529       559.12766           -1.263493                         178.52377       16850.522       0.7673362         3837920
            3.6e+04      -495.31578       535.53693          -2.0595556                         184.58378       17539.328       0.7960734         3869377
            3.6e+04       -495.2046       555.56018           10.177808                         181.75282         17306.5       0.7353601         3923014
            3.7e+04      -495.08443       559.30334            7.809027                         181.80643       17225.444       0.7650021         3981321
            3.8e+04      -494.22955       572.35478           23.693333                         177.56309       16543.715       0.8651778         4046427
            3.8e+04      -493.47316       550.03851          -16.047737                         176.91216       16494.798       0.7822141         4110387
            3.8e+04      -491.42296       539.43079           15.230961                         173.18473       15868.294       0.7743093         4197183
            3.9e+04      -494.06862        570.8244          -10.951128                         181.02426       17152.415       0.7822032         4208773
              4e+04      -496.79514       566.44931           -22.96962                          186.4323       17731.091       0.7924792         4225667
              4e+04       -493.8327       541.79375            -28.8466                          182.1334       16815.321       0.8030001         4322154
              4e+04      -497.83743       593.95296          -12.440346                         189.22237       18366.909       0.8956238         4318260
            4.1e+04      -495.20907       579.50379           26.718683                         182.82512        17206.72       0.9402839         4410622
            4.2e+04       -495.6666        562.5042          -2.2406747                         183.57658       17684.811       1.0379966         4455099
            4.2e+04      -493.62943       559.46015          -2.3300952                         180.71648       17019.833       0.9628049         4543284
            4.2e+04      -494.47849       556.02058          -71.577129                         181.22701        15027.37       0.9188479         4588765
            4.3e+04      -496.46884       542.41752           14.023163                         186.06242       17724.833       1.0767691         4602716
            4.4e+04      -495.73857       577.05001           -41.90754                         184.54726        16983.88       0.9163586         4674239
            4.4e+04      -493.18145       533.07459          -33.883045                         179.36305       16257.827       0.9272222         4767373
            4.4e+04      -496.65609       593.20298           44.692315                         185.81034       17133.468       1.0194802         4759355
            4.5e+04      -494.76658       546.97576          -1.1852444                         181.84747       17286.509       1.0862347         4847173
            4.6e+04      -493.08044        559.7872            13.59833                         178.72211       16762.843       0.9370948         4931673
            4.6e+04      -497.67096       565.82384          -8.5887826                         186.28304       17887.548       0.9711109         4907957
            4.6e+04      -491.29144       538.75137          -25.080129                         173.80778       15813.108       1.1241778         5071873
            4.7e+04      -493.03209       543.46477          -19.085149                         176.34387       16271.634       1.0103842         5097721
            4.8e+04      -494.29078        570.1517           40.517305                         180.34392       16464.365       1.0839254         5127184
            4.8e+04      -497.99083       590.65971          -27.504292                         188.37804       17997.689       1.0067552         5114014
            4.8e+04       -495.0014       597.41725           2.1682062                         179.11287       17077.318       1.0818148         5222557
            4.9e+04      -498.32171       570.50936           38.826816                         187.85253       17643.558       1.1833735         5213651
              5e+04      -494.57996       555.03818          0.28452525                         180.94198       17092.914       1.1174642         5338751
