20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            1.7e+02      -502.77778       336.46905           240.80556                         240.80556       503.64165       0.0157171           19084
            1.7e+02      -474.24658       343.07354           105.42466                         126.08219        6498.515       0.0146241           21248
            1.7e+02      -517.56757       415.67699           252.91892                         252.91892       945.90942       0.0143429           19572
            1.8e+02         -509.44       279.45481           215.17333                         215.81333       3800.2708       0.0142305           18683
            1.8e+02      -486.78947       185.23536           97.552632                         97.973684       1738.7543       0.0147381           20528
            1.8e+02      -452.15584       257.96837           8.2857143                         59.194805       2148.7755       0.0147608           21965
            1.8e+02      -468.41026       415.35539          -124.71795                         124.71795       773.37497       0.0146449           20354
            1.8e+02      -468.60759       188.68415           108.50633                         109.97468       2451.4544       0.0139227           22494
            1.8e+02         -542.85       436.74957            -274.375                           274.375       659.83724       0.0142822           19540
            1.8e+02      -446.37037       172.13839           72.419753                         72.419753       677.88955        0.014283           23192
            1.8e+02      -538.78049       586.02229           252.53659                         252.53659       1715.4898       0.0141895           20167
            1.8e+02      -473.39759       428.54309          -117.59036                         117.78313       1843.7654       0.0143353           22262
            1.8e+02      -522.42857        296.1652           248.11905                         248.11905       1031.9584       0.0142448           20824
            1.8e+02      -513.64706       410.67282          -252.96471                         252.96471       770.76909       0.0143048           18941
            1.9e+02      -483.34884       357.87212           142.27907                         151.67442       5075.5489        0.014425           22272
            1.9e+02      -511.31034        448.9915           242.11494                         242.11494       1129.7838       0.0145914           20034
            1.9e+02      -509.27273       735.82989              237.25                            237.25       1593.7997       0.0147129           20436
            1.9e+02      -512.76404       320.84122          -239.05618                         239.05618       849.44157       0.0147748           20557
            1.9e+02      -463.28889       404.48011           127.57778                         132.33333       1361.6479       0.0148562           24055
            1.9e+02      -534.63736       194.09156           266.08791                         266.08791       281.79165       0.0147737           20672
            1.9e+02      -541.86957       750.75188           275.41304                         275.41304       1061.4688       0.0149138           19919
            1.9e+02      -460.86022       383.62303          -68.924731                         123.16129       6762.2064       0.0150315           23507
            1.9e+02      -466.42553       323.12164          -104.89362                         150.68085       6195.2701       0.0152867           23286
              2e+02      -465.43158       398.59157           138.10526                         138.94737       1026.2585        0.015213           24162
              2e+02      -518.04167       658.21729           236.58333                         236.58333       2134.0596       0.0151852           21745
              2e+02      -545.03093       679.51193          -267.25773                         267.25773       1447.6055        0.016121           21791
              2e+02      -478.20408        600.7439          -89.102041                         112.77551       7320.5144       0.0163094           23599
              2e+02      -537.93939       638.85318          -271.27273                         271.27273       1200.0826       0.0161497           20353
              2e+02         -505.96       348.80528             -220.84                            220.84       924.97267       0.0167921           23035
              2e+02      -465.90099       469.39461          -51.287129                         105.34653        6037.148       0.0164238           23928
              2e+02      -508.19608       436.34953           225.11765                         225.11765       1171.6854       0.0164797           22067
              2e+02      -471.92233       416.44987           150.73786                         150.73786       2580.8735       0.0164953           23606
              2e+02      -472.57692       200.55653           12.269231                         61.269231        2584.457       0.0165462           24837
