20x20 spins, 1 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            3.6e+04      -796.66828        234.0841           393.52749                          393.5649       1841.3293       0.7385178           24184
            3.6e+04      -796.46022       258.44242           391.38244                           391.948       3034.2808       0.7343948           25773
            3.6e+04      -798.69556       39.588523          -399.53638                         399.53638        38.63558       0.7585253           12184
            3.7e+04      -798.73351        36.50758           399.52254                         399.52254       43.990519       0.7922687           12199
            3.8e+04      -798.77792       32.930414          -399.58747                         399.58747       27.104376       0.7617766           11913
            3.8e+04      -798.62958       47.214578          -399.35932                         399.35932       92.008366       0.7296641           13067
            3.8e+04       -797.4186       166.39485           394.27106                         395.42681       2273.0243       0.7230315           21485
            3.9e+04      -798.74277       35.865114          -399.56323                         399.56323       33.298976       0.7296413           12773
              4e+04      -798.76142       30.314825          -399.62197                         399.62197       17.257806       0.7434054           12427
              4e+04       -798.7184       29.884701          -399.53615                         399.53615       31.823143       0.8920458           13184
              4e+04       -798.6799       37.411907           399.40686                         399.40795       81.239795       0.8022602           13823
            4.1e+04      -798.75873       34.412034          -399.52371                         399.52371       47.870316       0.9287184           13289
            4.2e+04       -798.6667       38.804091           399.45817                         399.45817       54.717792       0.8771408           13836
            4.2e+04      -798.21048       94.330557           397.90348                          397.9071       558.34049       0.8534653           17633
            4.2e+04      -795.96386       306.30043          -390.33214                         390.78042       3220.8531        0.822765           35219
            4.3e+04      -798.76958       31.249233          -399.57414                         399.57414       27.589061       0.8161993           13758
            4.4e+04      -793.51071       530.47766           380.62184                          382.1228       6783.5601        0.829082           54142
            4.4e+04      -798.69064       44.820476           399.44777                         399.44777       65.701681       0.8436594           14968
            4.4e+04      -798.75569       29.667501          -399.57416                         399.57416       27.791422       0.8350826           14381
            4.5e+04      -798.74089       30.743528           399.53996                         399.53996       39.465426       0.8498407           14451
            4.6e+04      -798.71051       39.295797          -399.47811                         399.47811       59.743719       0.8838378           15306
            4.6e+04      -798.79583       28.780226            -399.587                           399.587       24.964822       0.8995225           14378
            4.6e+04       -798.7606       35.188882           399.56052                         399.56052       34.452531          0.8878           14476
            4.7e+04      -796.95643        203.3358          -392.32817                         393.71166       3060.3752       0.9524516           29773
            4.8e+04      -797.89499       117.16523           397.15651                         397.31651       789.60725       0.9045252           22688
            4.8e+04       -797.0935       197.99492          -393.87971                         394.18829       2068.7524       0.9121618           29819
            4.8e+04      -798.57386       53.253535           399.27291                         399.27324       97.037192       0.9184377           16740
            4.9e+04      -798.35224       72.015679          -398.44551                         398.44551       336.18234       0.9406359           18888
              5e+04      -798.77794        24.77275           399.63107                         399.63107       15.320457        0.942118           15436
