20x20 spins, 1 Temperature, ordered initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                184      -799.23913       6.4645558           399.80435                         399.80435       0.4399811       0.0034226              52
                185       -798.7027       9.9062089           399.66486                         399.66486      0.68768444       0.0034689              52
                186      -798.86022       8.7654064           399.70968                         399.70968      0.58237947       0.0034619              68
                187       -799.1016       7.0645429            399.7754                          399.7754      0.44153393       0.0034788              44
                188      -798.89362       8.3078316            399.7234                          399.7234      0.51923947        0.003489              59
                189      -798.68783       10.130064           399.67196                         399.67196      0.63312897       0.0035221              51
                190      -798.69474       11.096288           399.65263                         399.65263       0.8267036       0.0035349              52
                191      -798.97382       8.5804665           399.72775                         399.72775      0.63792111        0.003557              44
                192      -798.83333       8.6388889           399.70833                         399.70833      0.53993056       0.0035736              59
                193      -799.37824       4.5875057           399.84456                         399.84456      0.28671911       0.0035931              44
                194      -798.74227       9.3871825           399.68041                         399.68041      0.61951323       0.0036064              58
                195      -798.76923       8.9877712           399.69231                         399.69231       0.5617357       0.0036285              54
                196      -798.65306       11.083715           399.65306                         399.65306      0.77759267        0.003644              52
                197       -798.2132       14.025613           399.53299                         399.53299       1.0001804       0.0036709              78
                198      -798.74747       9.0978472           399.68687                         399.68687      0.56861545       0.0036849              64
                199      -798.99497       7.0301255           399.74874                         399.74874      0.43938284       0.0036866              62
                200          -799.2             6.4               399.8                             399.8             0.4       0.0037231              44
                201      -799.20398       6.3713274             399.801                           399.801      0.39820797       0.0037423              36
                202      -799.48515       3.8537398           399.87129                         399.87129      0.24085874       0.0037618              34
                203      -799.36946       4.6467519           399.84236                         399.84236        0.290422       0.0038723              44
                204      -799.05882       7.8985006           399.76471                         399.76471      0.49365629       0.0038017              56
                205      -799.33659       5.4915883           399.83415                         399.83415      0.34322427       0.0038137              51
                206      -798.29126       13.856914           399.57282                         399.57282      0.86605712        0.003816              62
                207      -798.49275       11.641252           399.62319                         399.62319      0.72757824       0.0038526              65
                208      -799.11538       6.2943787           399.77885                         399.77885      0.39339867       0.0038601              46
                209      -799.19617       7.4686935           399.78947                         399.78947      0.52984135       0.0038848              52
                210      -799.04762       7.9310658            399.7619                          399.7619      0.49569161       0.0039067              62
                211      -798.90047       9.4071562           399.72512                         399.72512      0.58794726       0.0039242              48
                212      -798.92453       8.2773229           399.72642                         399.72642      0.54779281       0.0039415              56
                213      -799.13615       6.7655007           399.78404                         399.78404      0.42284379       0.0039701              54
                214      -798.80374       8.7371823           399.70093                         399.70093      0.54607389       0.0039898              62
                215      -799.29302       5.6025095           399.81395                         399.81395      0.41189832       0.0040307              70
                216      -799.09259       6.6580933           399.76852                         399.76852      0.44641632       0.0040434              62
                217      -798.69124       11.927711           399.64977                         399.64977      0.90959672       0.0040679              64
                218      -798.75229        9.012036           399.68807                         399.68807      0.56325225       0.0041425              66
                219      -799.05023       9.0340068           399.75342                         399.75342      0.68805905       0.0040781              54
                220      -799.01818       6.8905785           399.75455                         399.75455      0.43066116       0.0040853              60
                221      -798.76923        9.489732           399.69231                         399.69231      0.59310825       0.0040926              56
                222      -798.66667       9.4654655           399.66667                         399.66667      0.59159159       0.0041324              61
                223      -799.19283       6.0211144           399.79372                         399.79372      0.40587987       0.0041374              48
                224      -799.19643       8.1399872           399.77679                         399.77679      0.71803253       0.0041725              52
                225      -798.41778       12.216573           399.59111                         399.59111      0.86392099       0.0041908              90
                226      -798.46018       12.425405           399.61062                         399.61062      0.80413501       0.0042018              82
                227      -799.43612        4.756933           399.85903                         399.85903      0.29730831       0.0042244              44
                228      -798.45614       12.212989           399.61404                         399.61404      0.76331179        0.004246              74
                229      -798.96943       8.5099826           399.73799                         399.73799      0.56017238        0.004258              64
                230      -799.61739       2.9144802           399.90435                         399.90435      0.18215501       0.0042795              56
                231      -798.45887       11.131426           399.60173                         399.60173      0.77644722       0.0042956              86
                232      -799.17241       6.4875149            399.7931                          399.7931      0.40546968       0.0043123              76
                233      -798.12876       15.519903            399.5279                          399.5279      0.99600287       0.0044505              82
                234      -798.90598       7.5552634            399.7265                          399.7265      0.47220396       0.0043712              74
                235      -798.82553       8.7653056           399.70213                         399.70213      0.57510186       0.0044452              71
                236      -799.42373       4.8204539           399.85593                         399.85593      0.30127837       0.0044067              50
                237      -798.91983       7.4745856           399.72996                         399.72996       0.4671616       0.0044821              56
                238      -799.12605       6.2278088           399.78151                         399.78151      0.38923805       0.0045066              78
                239      -798.67782       9.5656589           399.66527                         399.66527      0.62435882       0.0044495              80
                240          -798.8           11.36               399.7                             399.7            0.71       0.0045458              72
                241      -798.95436       8.0020661           399.73444                         399.73444      0.52698817        0.004556              64
                242      -798.64463       10.063793           399.66116                         399.66116      0.62898709       0.0045488              64
                243      -798.78189       9.8413182           399.69547                         399.69547      0.61508239       0.0045751              86
                244      -798.98361       8.6718624            399.7459                          399.7459       0.5419914       0.0046812              77
                245      -799.02041       8.9669304           399.73878                         399.73878      0.68278217         0.00484              74
                246      -798.89431       9.5741953           399.71545                         399.71545      0.68325732       0.0047542              72
                247      -798.39676       14.077398           399.59514                         399.59514      0.90491567        0.004695              72
                248      -798.93548       8.4151925           399.73387                         399.73387      0.52594953       0.0046135              80
                249      -798.53815       10.264609           399.63052                         399.63052      0.66669892       0.0046515              74
                250        -798.816        9.094144             399.704                           399.704        0.568384       0.0048972              78
                251      -799.18725       7.0525865           399.79283                         399.79283      0.46704021       0.0047844              58
                252      -798.31746       14.946838           399.55556                         399.55556       1.1358025       0.0047211              84
                253      -798.89328       8.5143027           399.71542                         399.71542      0.58304301       0.0048393              68
                254      -799.11811       7.7891996           399.77953                         399.77953      0.48682497        0.004737              72
                255      -798.80784       9.6218993           399.70196                         399.70196       0.6013687       0.0050028              96
                256      -798.84375       8.9130859           399.71094                         399.71094      0.55706787       0.0065024              71
                257      -798.39689       15.920302           399.59533                         399.59533       1.0191222       0.0056227              80
                258       -798.7907       9.2042546           399.69767                         399.69767      0.57526591        0.006672              80
                259      -799.02703       8.2579568            399.7529                          399.7529      0.55670011       0.0066549              68
                260      -799.10769        7.203787           399.76923                         399.76923      0.50059172       0.0067562              64
                261      -799.24904       5.6276332           399.80843                         399.80843       0.3770937       0.0056311              74
                262      -798.71756       9.5919818           399.67939                         399.67939      0.59949886       0.0049347              68
                263      -798.81369       9.0565427           399.70342                         399.70342      0.56603392        0.005101              78
                264      -798.95455       8.7858127           399.72727                         399.72727      0.62258953       0.0051892              76
                265      -798.70189       11.718676           399.66792                         399.66792      0.79538626       0.0049484              73
                266      -798.84211       12.554017           399.69925                         399.69925      0.90202951        0.005009              68
                267      -799.58052       3.1798454           399.89513                         399.89513      0.19874034       0.0050222              48
                268      -798.83582       8.4357318           399.70896                         399.70896      0.52723324       0.0050212              64
                269      -798.86989       8.2395766           399.71004                         399.71004      0.58506654       0.0053582              80
                270      -799.22963       5.5694925           399.80741                         399.80741      0.34809328        0.005096              70
                271      -798.76015       9.6804782           399.68266                         399.68266      0.65206084       0.0051343              74
                272      -798.45588       14.145112           399.61029                         399.61029      0.92165874       0.0050737              94
                273      -798.65201        10.72506           399.65568                         399.65568      0.71660696       0.0052189              82
                274      -798.36496       14.260962           399.58394                         399.58394        0.950983       0.0051453             100
                275      -798.98182       9.4360331           399.74545                         399.74545      0.58975207       0.0056679              84
                276      -798.89855        8.873766           399.71739                         399.71739      0.60129175       0.0053085              87
                277        -798.787       9.8499394           399.68231                         399.68231      0.70773762       0.0052692              90
                278      -798.82014       8.9676518           399.70504                         399.70504      0.56047824       0.0051723              85
                279      -798.36559       14.418314           399.58423                         399.58423      0.94541437       0.0051948              88
                280      -799.48571       4.3069388           399.87143                         399.87143      0.26918367       0.0052122              82
                281      -798.88968       9.4718152           399.72242                         399.72242      0.59198845       0.0052337              95
                282      -798.89362       9.3291082           399.71631                         399.71631      0.62874101       0.0052427              88
                283       -798.5159       11.196744           399.62544                         399.62544      0.72189689       0.0052573              92
                284      -798.88732       9.1844872           399.71831                         399.71831        0.596707       0.0052953              80
                285      -799.07368        7.450711           399.76842                         399.76842      0.46566944       0.0053165              74
                286      -799.02098       7.3212382           399.75524                         399.75524      0.45757739       0.0053223              92
                287      -798.78746       10.515801           399.68641                         399.68641      0.72396168       0.0053509              66
                288      -798.77778       12.283951           399.69444                         399.69444      0.76774691       0.0053544              84
                289      -799.29412       5.3148789           399.82007                         399.82007      0.35516816       0.0053882              66
                290      -798.81379       8.5239477           399.70345                         399.70345      0.53274673       0.0053897              86
                291      -799.07904       8.1140279           399.75945                         399.75945      0.58818389       0.0054048              79
                292            -799       8.9178082           399.74658                         399.74658      0.57961156       0.0054213              88
                293      -798.88055       9.2314645           399.70648                         399.70648      0.66470198       0.0054899              86
                294      -799.17007       7.3112129           399.78231                         399.78231      0.52404091       0.0055637              82
                295      -798.94237       10.271255           399.72881                         399.72881      0.68577995        0.005572              72
                296      -798.63514       10.947955           399.65541                         399.65541      0.70557889        0.005583              90
                297      -799.12458       7.6915507           399.77778                         399.77778      0.50280584        0.005533              72
                298      -798.42953       10.902752            399.5906                          399.5906      0.78541507       0.0055215              87
                299      -798.88963       10.379123           399.71906                         399.71906      0.67023859       0.0055636              72
                300      -798.82667       9.7166222           399.69333                         399.69333      0.70595556       0.0055809             100
                301      -798.81728        8.647675             399.701                           399.701       0.5617598       0.0056065             106
                302      -799.04636       7.5673874           399.76159                         399.76159      0.47296171       0.0056219             104
                303      -799.28713       5.6172271           399.82178                         399.82178      0.35107669        0.005637              56
                304      -798.65789       10.514543           399.65789                         399.65789      0.69875346       0.0056555             110
                305      -798.88525       10.875356           399.71148                         399.71148      0.75609782       0.0056638             104
                306      -798.69281       9.8990986           399.66667                         399.66667      0.66013072       0.0056878             107
                307      -798.98371       8.4525035           399.73941                         399.73941      0.58356057       0.0057084              84
                308      -798.32468        11.79069           399.57792                         399.57792      0.76990218       0.0057401             126
                309      -798.88673       10.255779           399.71521                         399.71521      0.69559389       0.0057453             106
                310      -799.05806       6.8030801           399.76129                         399.76129       0.4462435       0.0057665              74
                311      -798.54662       10.903775           399.63344                         399.63344      0.70164701       0.0057868              90
                312      -798.28205       12.023011           399.57051                         399.57051       0.7514382       0.0058053              98
                313      -798.97764       7.5426308           399.74441                         399.74441      0.47141443       0.0058183             108
                314      -798.57325       12.435717           399.63057                         399.63057      0.85715445       0.0058412             120
                315      -799.07302        7.928002           399.76508                         399.76508      0.51624087       0.0058471              90
                316      -798.55696       11.183464           399.62025                         399.62025      0.81781766       0.0058734             106
                317      -798.22082       16.064803           399.53943                         399.53943       1.1127984       0.0058959             124
                318       -798.9434       7.3364187           399.73585                         399.73585      0.45852617       0.0059191              91
                319      -798.87147       8.5571486           399.71787                         399.71787      0.53482179       0.0059389              94
                320         -798.65         10.4775           399.65625                         399.65625      0.69433594       0.0059521             116
                321       -798.8785       8.4120302            399.7134                          399.7134      0.56583302       0.0059642             100
                322      -798.64596       11.036148           399.65217                         399.65217      0.74858223       0.0059845              95
                323      -798.77399       10.335918           399.68421                         399.68421      0.70523057       0.0061456             112
                324      -799.08642       6.8690748            399.7716                          399.7716      0.42931718       0.0061207              90
                325      -798.59692       10.634452           399.63692                         399.63692       0.7420213       0.0061714             114
                326       -798.7362       11.801573           399.66871                         399.66871      0.84730325       0.0061625             106
                327        -798.263       14.793218           399.55352                         399.55352       1.0116619       0.0061476             116
                328      -798.78049       8.9518144           399.68902                         399.68902      0.59841612        0.006106             108
                329      -799.12462       7.4039227           399.78116                         399.78116      0.46274517       0.0064866              83
                330      -798.71515       11.343104           399.67879                         399.67879      0.70894399       0.0070919             112
                331      -798.76737       9.5017753           399.69184                         399.69184      0.59386095       0.0072165             108
                332      -798.83133       8.1281754           399.70482                         399.70482      0.52732617       0.0072838             104
                333      -798.58258       11.156093           399.63964                         399.63964      0.73500528       0.0072134              96
                334      -798.82635       9.4488867            399.7006                          399.7006       0.6289218       0.0066136              96
