20x20 spins, 1 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                153      -680.10458       2261.7407           114.52288                         114.52288       1315.7005       0.0028958            4053
                154      -749.61039       6395.3287          -318.66234                         318.84416       16004.418       0.0028904            1911
                155      -778.91613       4415.0317          -381.54839                         381.54839       3475.0735       0.0028982             955
                156      -761.17949       4287.4293           344.11538                         344.11538       8350.4226       0.0029242            1578
                157      -751.51592       5612.3007          -318.44586                         318.52229       14265.814       0.0029596            2043
                158       -745.8481       5149.2934          -306.77215                         306.77215       13509.151       0.0029722            2237
                159      -773.50943       5245.1178          -371.24528                         371.24528       4968.8392        0.002979            1298
                160        -761.775       5396.1494           -352.2875                          352.2875       7460.8923       0.0029939            1671
                161      -681.73913        2244.727          -46.223602                         46.347826       696.94379       0.0030322            4033
                162      -763.65432       5461.2138           348.96296                         348.96296       8878.1838       0.0030392            1672
                163      -677.71779       2556.8529          -23.018405                         46.282209        2476.877       0.0030776            4460
                164      -761.78049       5278.8786           344.69512                         344.69512       10235.931       0.0031085            1686
                165      -751.07879       5737.2362                 318                               318       13783.224       0.0031007            2068
                166      -752.19277       6572.8785          -324.93976                         324.93976       13804.755       0.0031139            2210
                167      -682.65868       2562.2248           44.958084                         46.682635       884.39944       0.0031654            4079
                168      -777.66667       4795.5079           379.71429                         379.71429       4247.3946       0.0031417            1101
                169      -686.69822       2227.7965          -15.656805                         35.609467       1690.0361       0.0031912            3770
                170      -757.27059       5468.1268          -332.63529                         332.63529       11409.055         0.00318            1989
                171       -771.1345       5093.3328          -366.87719                         366.87719       6478.2715       0.0032132            1303
                172      -690.95349       1357.8816            130.0814                          130.0814        553.8771       0.0032546            3740
                173      -761.71098        4935.061          -349.51445                         349.51445       7574.9781       0.0032454            1713
                174       -780.2069       3579.2675           379.02299                         379.02299       3860.4477       0.0032846            1001
                175      -754.46857       6486.7976          -326.02286                         329.42857       17433.371        0.003271            2127
                176         -756.25       5698.5739           333.23864                         333.23864       11887.807       0.0033169            2025
                177      -692.81356       2078.9765          -65.943503                          68.79096       1787.1381        0.003348            3602
                178      -690.13483       1892.7009           23.955056                          60.11236       4191.6834       0.0033653            3987
                179      -685.49721       1546.3617           39.519553                         49.910615       2248.1044       0.0033813            4261
                180          -764.4       6148.8178          -349.96667                         349.98889       11123.932       0.0036002            1702
