20x20 spins, 1 Temperature, ordered initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            6.9e+04      -798.88591       9.2705784            399.7153                          399.7153      0.62978897        1.295105           19640
              7e+04      -798.85349       9.4361336           399.70746                         399.70746      0.63584725       1.3183154           20534
            7.1e+04      -798.86304         9.40682           399.70915                         399.70915      0.63805703       1.3339109           20290
            7.2e+04      -798.83072        9.562345           399.70186                         399.70186      0.64050209       1.3627327           21196
            7.3e+04      -798.83693        9.757847           399.70268                         399.70268      0.66185033       1.3797919           21508
            7.4e+04      -798.85195       9.5245665           399.70662                         399.70662      0.64630751       1.3978244           21610
            7.5e+04      -798.85333       9.3970489           399.70768                         399.70768      0.62825568       1.4226293           21962
            7.6e+04      -798.83379       9.5401635           399.70253                         399.70253      0.63950941       1.4344709           22052
            7.7e+04      -798.87475       9.2977678           399.71283                         399.71283      0.62423536        1.445385           21904
            7.8e+04      -798.87385       9.1502391           399.71326                         399.71326      0.60972683       1.4717441           22622
            7.9e+04       -798.8803       9.1685589           399.71481                         399.71481      0.61127433       1.4980802           22740
              8e+04       -798.8504       9.4692198            399.7073                          399.7073      0.63102671       1.6648425           23012
            8.1e+04      -798.87521       9.2397361           399.71319                         399.71319      0.62045331       1.6036864           23244
            8.2e+04      -798.87649       9.2372325           399.71361                         399.71361      0.61983429       1.6163043           23788
            8.3e+04      -798.86323        9.244619           399.71067                         399.71067      0.62043545       1.5817328           23934
            8.4e+04      -798.83876       9.5688594           399.70369                         399.70369      0.64386733       1.6572183           24384
            8.5e+04      -798.85704       9.3929258           399.70873                         399.70873      0.62730262       1.6813988           24669
            8.6e+04      -798.83535       9.5913086            399.7033                          399.7033      0.64117979       1.7646653           25454
            8.7e+04      -798.86285       9.3336498           399.71014                         399.71014      0.62388803       1.6921516           25006
            8.8e+04        -798.862       9.3558651           399.70975                         399.70975      0.62952766       1.6965635           25360
            8.9e+04      -798.83645       9.4727568           399.70351                         399.70351       0.6334394       1.7813036           26096
              9e+04      -798.84071       9.5399604           399.70402                         399.70402      0.64373049       1.7191455           26256
            9.1e+04       -798.8913       9.1857221            399.7176                          399.7176      0.61348349       1.8648222           25832
            9.2e+04      -798.85217       9.4671909           399.70711                         399.70711      0.63608425       1.8005478           26816
            9.3e+04      -798.86163       9.4435646           399.70897                         399.70897      0.63955829       1.7574924           27288
            9.4e+04      -798.85796       9.3680792           399.70883                         399.70883      0.62734757       1.7801489           27206
            9.5e+04      -798.85196       9.5252835           399.70741                         399.70741      0.63733877       1.8374667           27692
            9.6e+04      -798.85562       9.3862392           399.70854                         399.70854      0.62613537       2.0507941           27852
            9.7e+04      -798.85509       9.4784658           399.70798                         399.70798      0.63550746       1.9253696           28092
            9.8e+04       -798.8551       9.4320658           399.70759                         399.70759      0.63629338       1.9717871           28373
            9.9e+04      -798.88638       9.1815156           399.71574                         399.71574      0.61838668       2.1003874           28896
