20x20 spins, 1 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
            7.1e+04      -798.53848       50.738322           398.75639                         398.80541       333.09401       1.3587878           25376
            7.2e+04       -798.0785        94.68006           397.11158                         397.23708       951.11199       1.3776005           31338
            7.3e+04      -798.84805       17.907433          -399.69463                         399.69463       4.4032972       1.3943552           21723
            7.4e+04      -798.72335       33.261844           399.45076                         399.45076        72.26417       1.4290565           24152
            7.5e+04       -797.1072       191.53016           393.31779                         394.16957       2521.4409       1.4787752           45712
            7.6e+04      -798.78074       25.702029          -399.60976                         399.60976       24.222926       1.4583612           23784
            7.7e+04       -798.4826       53.557437           398.64629                         398.64712       325.81722       1.6298942           27702
            7.8e+04      -798.82918       21.123743           399.63674                         399.63674       16.050352       1.8097153           23680
            7.9e+04      -798.82344       20.668777           399.62727                         399.62727       20.071348       1.5094246           23928
              8e+04      -798.01225       102.44865          -397.48928                         397.50387       641.78221       1.6107489           36294
            8.1e+04      -798.84553       17.934757           399.68862                         399.68862       4.8723741       1.7561424           23989
            8.2e+04      -798.78346       26.218185           399.57598                         399.57598       30.799959       1.5551633           25777
            8.3e+04      -798.80429       25.224541           399.60978                         399.60978       24.879249       1.8056161           25577
            8.4e+04      -796.85476       211.55205          -391.96276                         393.13524       3063.9865        1.836784           53559
            8.5e+04      -798.84264       16.782295          -399.68664                         399.68664       5.6479673       1.7311946           25488
            8.6e+04      -798.75247        31.03454           399.50888                          399.5093       56.765689       1.6638122           27430
            8.7e+04      -798.78133       24.950898           399.59929                         399.59947       31.103199       1.7276441           26923
            8.8e+04      -798.77841       26.849716           399.57052                         399.57052       34.609777       1.8373785           27626
            8.9e+04      -798.31061       74.294535           398.01809                         398.08654       553.25095       1.9652361           35241
              9e+04      -798.81973       18.575682           399.65396                         399.65396       12.384609       1.7782548           27625
            9.1e+04      -798.39697        63.18589           398.31196                         398.41903       475.18541       1.8137281           35123
            9.2e+04      -797.96017       101.61476           396.71263                         396.96876       1083.1844         1.84947           41731
            9.3e+04      -797.01342       196.34141              393.35                         394.34428       2409.6798       1.7811101           58359
            9.4e+04      -797.00932       194.17225           392.34187                         394.01013       3090.6807       1.7609942           57196
            9.5e+04      -798.80674       18.377386           399.64297                         399.64297       15.080402       1.8859046           28778
            9.6e+04      -798.81275       19.946104           -399.6221                          399.6221        22.60982       1.9366988           29081
            9.7e+04      -798.80532       20.040615          -399.60089                         399.60089       26.762729       1.8608945           29845
            9.8e+04      -798.35412       65.039005          -398.60794                         398.60794       262.61021       1.8667719           37899
            9.9e+04      -798.83547       18.874669          -399.66337                         399.66378       13.577551       1.9501193           29595
