20x20 spins, 2.4 Temperature, random initial state
Monte Carlo cycles     Avg. energy   Heat capacity  Avg. magnetization   Avg. magnetization (abs. value)  Susceptibility            Time    Accepted configs
                 78      -434.35897       442.26751          -53.717949                          61.25641       826.27027       0.0015908           10357
                 79       -512.4557       1038.9583          -231.62025                         231.62025       2490.8893       0.0015904            8086
                 80         -456.35       591.81901            -169.325                           170.975        3507.831        0.001621            9879
                 81      -463.20988       620.94786          -124.17284                         124.17284       839.80237       0.0016356            9761
                 82      -451.17073       509.87384           -47.95122                         67.560976       1842.2754       0.0016599           10132
                 83      -446.84337       345.55088          0.36144578                         60.024096       1870.7689       0.0016871           10479
                 84      -486.14286       625.29408          -145.04762                         145.04762       1172.0427       0.0016837            9359
                 85      -455.57647       372.61592           124.02353                             124.4       1493.8233       0.0017237           10630
                 86      -455.67442       596.33173          -93.534884                         104.69767       4124.7161       0.0017411           10575
                 87      -436.18391       342.01201          -68.988506                         78.965517       1928.4626       0.0017682           11274
                 88      -531.27273       1036.0193           258.93182                         258.93182       2298.9375       0.0017636            8357
                 89      -431.73034       538.75142          -82.898876                         88.651685       2080.9368       0.0018147           11831
                 90          -451.6       370.00309          -23.977778                         53.222222       1338.4257       0.0020024           11322
                 91      -461.62637       633.57619           99.802198                         114.21978       4517.6211       0.0018769           11172
                 92      -434.13043       400.38956          -85.826087                         98.086957       2521.1468       0.0018771           11904
                 93      -474.49462       527.89211           -116.7957                         157.48387       6554.1269       0.0018816           10742
                 94       -466.7234       768.33409            102.3617                         112.48936       6044.3958       0.0018963           11241
                 95      -471.36842         558.498          -140.88421                         161.30526       4754.0953       0.0020177           11192
                 96        -465.875       411.91858              80.875                            87.125       2172.5977       0.0020957           11618
                 97      -458.51546       509.92667          -118.18557                         118.26804       1533.7142       0.0019818           11861
                 98      -443.10204       275.88042           59.183673                         63.428571       936.52506       0.0020664           12386
                 99      -432.84848       388.84808           93.050505                         93.050505       781.05533       0.0019999           12877
                100            -447       327.29861               -1.84                             35.84       727.98933       0.0021478           12620
                101      -517.74257       1307.2836           236.69307                         237.08911       2674.8989       0.0020342           10263
                102      -460.66667       417.92393           67.078431                         80.529412       2054.8585       0.0020821           12266
                103      -440.15534        779.6614          -87.417476                         118.17476       5445.2631       0.0020894           13425
                104      -505.42308       708.54264           235.36538                         235.36538       1798.5662       0.0020906           10968
                105       -473.6381       420.03679          -158.95238                         158.95238       2019.3364       0.0021591           12247
                106      -534.22642       1005.6646           -240.4717                         244.16981        5449.357       0.0021036            9945
                107      -458.24299       663.04141          -156.65421                         156.76636       2529.7438        0.002148           12996
                108      -467.66667       729.07022          -142.53704                         153.16667       5209.7409       0.0022004           12741
                109      -455.52294       630.36314           136.23853                         136.42202       1247.2699       0.0022046           13520
                110      -451.34545       262.24885          -58.036364                         86.109091       2581.6358        0.002228           13832
                111      -463.45946       428.75308           -153.6036                          153.6036       1134.9796       0.0022682           13454
                112      -471.78571       381.73806          -158.14286                            159.75       1902.8486       0.0022942           13092
                113      -436.70796       298.83137           51.823009                         58.902655       912.16984       0.0025881           14860
                114      -442.52632       312.34226          -2.1403509                         45.719298        1422.214       0.0027037           14546
                115      -440.24348       536.97038           85.147826                         87.095652       1812.0887       0.0024524           14943
                116      -478.51724         424.307           147.74138                         148.18966       2049.3831       0.0027723           13477
                117      -422.49573       474.96327          -48.478632                         57.982906       1656.9131       0.0026787           15943
                118       -458.0339       485.44001           8.2542373                         87.576271       5000.1284       0.0023864           14449
                119      -475.83193       574.29482          -156.95798                         156.95798       2136.6904       0.0024082           13749
                120      -461.33333       476.86728           24.966667                             111.1       7018.8329       0.0024259           14349
                121      -501.68595       677.90414          -193.38843                         193.38843       3040.6017       0.0024167           12859
                122      -455.67213       349.07059           59.819672                         78.901639       2259.8089       0.0024596           14911
                123      -438.76423       436.90741           41.252033                         60.601626       1558.6287       0.0025225           15907
                124      -454.22581       417.39706          -14.112903                         64.725806       2546.3791       0.0025118           15218
                125         -476.16       953.30667             139.296                           173.792       8061.9535       0.0030402           14417
                126      -441.55556        313.7113           4.5396825                          50.15873       1487.6829       0.0025551           16150
                127       -445.6063       400.58005           34.944882                         47.889764       1143.6175       0.0025668           16093
                128      -500.34375       727.25813          -207.85938                         207.98438       2325.8121       0.0025941           13678
                129      -475.28682       816.55683           132.51163                          140.3876       5823.6765       0.0026095           14856
                130      -443.69231       390.71006          -9.6923077                         45.969231       1269.2682       0.0028309           16642
                131       -458.0458       565.32512          -98.580153                         100.32061       2458.2313        0.002642           15879
                132      -517.69697       939.06234           255.30303                         255.30303       1935.2016       0.0026249           13134
                133       -456.1203       554.63408          -113.56391                         118.94737       3713.5173       0.0029334           16386
                134      -497.34328       1062.8915          -209.43284                         211.31343        4054.667       0.0026807           14410
                135      -543.11111       898.54595           273.33333                         273.33333        1512.642       0.0027241           12259
                136          -527.5       799.07833           246.08824                         246.08824       2699.5801       0.0028261           13155
                137       -526.9781       766.22178           261.47445                               262       1680.6392       0.0027331           13411
                138      -494.63768       967.73335           194.98551                         195.91304        4389.861       0.0027738           14859
                139      -465.46763       517.55171           174.67626                         174.79137       1657.6152        0.002807           16779
