t_Jacobi: 7.510360e+01 (182795 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     6.85000806e+02            6.85000806e+02     1.11015852e-01     1.62022177e-03    -6.83156590e-02
     6.99849185e+02            6.99849185e+02     1.10407812e-01     5.22863107e-03    -7.05787698e-02
     7.14819001e+02            7.14819001e+02     1.09753238e-01     8.82941157e-03    -7.26640874e-02
     7.29908622e+02            7.29908622e+02     1.09053391e-01     1.24173889e-02    -7.45670116e-02
     7.45116406e+02            7.45116406e+02     1.08309568e-01     1.59874751e-02    -7.62834545e-02
     7.60440696e+02            7.60440696e+02     1.07523095e-01     1.95346777e-02    -7.78098468e-02
     7.75879823e+02            7.75879823e+02     1.06695327e-01     2.30541095e-02    -7.91431424e-02
     7.91432106e+02            7.91432106e+02     1.05827646e-01     2.65409970e-02    -8.02808213e-02
     8.07095851e+02            8.07095851e+02     1.04921457e-01     2.99906887e-02    -8.12208904e-02
     8.22869351e+02            8.22869351e+02     1.03978183e-01     3.33986630e-02    -8.19618837e-02
     8.38750889e+02            8.38750889e+02     1.02999268e-01     3.67605359e-02    -8.25028595e-02
     8.54738736e+02            8.54738736e+02     1.01986170e-01     4.00720675e-02    -8.28433968e-02
     8.70831148e+02            8.70831148e+02     1.00940360e-01     4.33291688e-02    -8.29835903e-02
     8.87026375e+02            8.87026375e+02     9.98633202e-02     4.65279074e-02    -8.29240428e-02
     9.03322651e+02            9.03322651e+02     9.87565387e-02     4.96645134e-02    -8.26658576e-02
     9.19718203e+02            9.19718203e+02     9.76215104e-02     5.27353841e-02    -8.22106284e-02
     9.36211243e+02            9.36211243e+02     9.64597329e-02     5.57370885e-02    -8.15604279e-02
     9.52799976e+02            9.52799976e+02     9.52727044e-02     5.86663714e-02    -8.07177958e-02
     9.69482595e+02            9.69482595e+02     9.40619214e-02     6.15201568e-02    -7.96857248e-02
     9.86257283e+02            9.86257283e+02     9.28288766e-02     6.42955511e-02    -7.84676459e-02
     1.00312221e+03            1.00312221e+03     9.15750566e-02     6.69898453e-02    -7.70674123e-02
     1.02007555e+03            1.02007555e+03     9.03019399e-02     6.96005172e-02    -7.54892828e-02
     1.03711544e+03            1.03711544e+03     8.90109947e-02     7.21252328e-02    -7.37379032e-02
     1.05424003e+03            1.05424003e+03     8.77036773e-02     7.45618474e-02    -7.18182881e-02
     1.07144746e+03            1.07144746e+03     8.63814294e-02     7.69084063e-02    -6.97358011e-02
     1.08873586e+03            1.08873586e+03     8.50456774e-02     7.91631446e-02    -6.74961345e-02
     1.10610333e+03            1.10610333e+03     8.36978297e-02     8.13244870e-02    -6.51052886e-02
     1.12354799e+03            1.12354799e+03     8.23392754e-02     8.33910471e-02    -6.25695498e-02
     1.14106794e+03            1.14106794e+03     8.09713828e-02     8.53616262e-02    -5.98954691e-02
     1.15866126e+03            1.15866126e+03     7.95954977e-02     8.72352112e-02    -5.70898397e-02
     1.17632605e+03            1.17632605e+03     7.82129420e-02     8.90109734e-02    -5.41596743e-02
     1.19406038e+03            1.19406038e+03     7.68250124e-02     9.06882653e-02    -5.11121826e-02
     1.21186231e+03            1.21186231e+03     7.54329793e-02     9.22666183e-02    -4.79547480e-02
     1.22972991e+03            1.22972991e+03     7.40380850e-02     9.37457392e-02    -4.46949047e-02
     1.24766124e+03            1.24766124e+03     7.26415435e-02     9.51255072e-02    -4.13403151e-02
     1.26565433e+03            1.26565433e+03     7.12445386e-02     9.64059697e-02    -3.78987466e-02
     1.28370723e+03            1.28370723e+03     6.98482236e-02     9.75873385e-02    -3.43780487e-02
     1.30181797e+03            1.30181797e+03     6.84537202e-02     9.86699851e-02    -3.07861311e-02
     1.31998458e+03            1.31998458e+03     6.70621174e-02     9.96544365e-02    -2.71309412e-02
     1.33820508e+03            1.33820508e+03     6.56744716e-02     1.00541370e-01    -2.34204423e-02
     1.35647749e+03            1.35647749e+03     6.42918052e-02     1.01331609e-01    -1.96625925e-02
     1.37479981e+03            1.37479981e+03     6.29151064e-02     1.02026115e-01    -1.58653236e-02
     1.39317005e+03            1.39317005e+03     6.15453288e-02     1.02625986e-01    -1.20365210e-02
     1.41158620e+03            1.41158620e+03     6.01833909e-02     1.03132449e-01    -8.18400381e-03
     1.43004627e+03            1.43004627e+03     5.88301757e-02     1.03546854e-01    -4.31550605e-03
     1.44854825e+03            1.44854825e+03     5.74865308e-02     1.03870666e-01    -4.38658127e-04
     1.46709010e+03            1.46709010e+03     5.61532678e-02     1.04105465e-01     3.43903071e-03
     1.48566983e+03            1.48566983e+03     5.48311625e-02     1.04252933e-01     7.31018918e-03
     1.50428539e+03            1.50428539e+03     5.35209547e-02     1.04314854e-01     1.11676000e-02
     1.52293477e+03            1.52293477e+03     5.22233486e-02     1.04293103e-01     1.50042152e-02
     1.54161593e+03            1.54161593e+03     5.09390122e-02     1.04189641e-01     1.88131700e-02
     1.56032684e+03            1.56032684e+03     4.96685781e-02     1.04006512e-01     2.25877970e-02
     1.57906546e+03            1.57906546e+03     4.84126435e-02     1.03745831e-01     2.63216377e-02
     1.59782975e+03            1.59782975e+03     4.71717703e-02     1.03409783e-01     3.00084551e-02
     1.61661767e+03            1.61661767e+03     4.59464856e-02     1.03000615e-01     3.36422435e-02
     1.63542716e+03            1.63542716e+03     4.47372823e-02     1.02520626e-01     3.72172388e-02
     1.65425618e+03            1.65425618e+03     4.35446188e-02     1.01972170e-01     4.07279271e-02
     1.67310267e+03            1.67310267e+03     4.23689204e-02     1.01357639e-01     4.41690522e-02
     1.69196460e+03            1.69196460e+03     4.12105791e-02     1.00679466e-01     4.75356229e-02
     1.71083989e+03            1.71083989e+03     4.00699543e-02     9.99401136e-02     5.08229188e-02
     1.72972649e+03            1.72972649e+03     3.89473737e-02     9.91420721e-02     5.40264951e-02
     1.74862236e+03            1.74862236e+03     3.78431336e-02     9.82878508e-02     5.71421869e-02
     1.76752542e+03            1.76752542e+03     3.67574996e-02     9.73799744e-02     6.01661123e-02
     1.78643362e+03            1.78643362e+03     3.56907075e-02     9.64209771e-02     6.30946745e-02
     1.80534490e+03            1.80534490e+03     3.46429638e-02     9.54133974e-02     6.59245636e-02
     1.82425720e+03            1.82425720e+03     3.36144465e-02     9.43597734e-02     6.86527568e-02
     1.84316845e+03            1.84316845e+03     3.26053058e-02     9.32626376e-02     7.12765182e-02
     1.86207661e+03            1.86207661e+03     3.16156651e-02     9.21245127e-02     7.37933979e-02
     1.88097960e+03            1.88097960e+03     3.06456215e-02     9.09479067e-02     7.62012299e-02
     1.89987538e+03            1.89987538e+03     2.96952468e-02     8.97353085e-02     7.84981300e-02
     1.91876188e+03            1.91876188e+03     2.87645885e-02     8.84891846e-02     8.06824919e-02
     1.93763704e+03            1.93763704e+03     2.78536702e-02     8.72119742e-02     8.27529837e-02
     1.95649881e+03            1.95649881e+03     2.69624928e-02     8.59060862e-02     8.47085431e-02
     1.97534513e+03            1.97534513e+03     2.60910353e-02     8.45738952e-02     8.65483724e-02
     1.99417395e+03            1.99417395e+03     2.52392555e-02     8.32177388e-02     8.82719325e-02
     2.01298322e+03            2.01298322e+03     2.44070912e-02     8.18399137e-02     8.98789367e-02
     2.03177090e+03            2.03177090e+03     2.35944605e-02     8.04426733e-02     9.13693438e-02
     2.05053492e+03            2.05053492e+03     2.28012634e-02     7.90282252e-02     9.27433512e-02
     2.06927326e+03            2.06927326e+03     2.20273821e-02     7.75987279e-02     9.40013866e-02
     2.08798386e+03            2.08798386e+03     2.12726820e-02     7.61562893e-02     9.51441007e-02
     2.10666469e+03            2.10666469e+03     2.05370128e-02     7.47029642e-02     9.61723580e-02
     2.12531372e+03            2.12531372e+03     1.98202089e-02     7.32407525e-02     9.70872287e-02
     2.14392891e+03            2.14392891e+03     1.91220907e-02     7.17715973e-02     9.78899794e-02
     2.16250824e+03            2.16250824e+03     1.84424652e-02     7.02973835e-02     9.85820641e-02
     2.18104967e+03            2.18104967e+03     1.77811267e-02     6.88199366e-02     9.91651145e-02
     2.19955120e+03            2.19955120e+03     1.71378578e-02     6.73410214e-02     9.96409307e-02
     2.21801081e+03            2.21801081e+03     1.65124303e-02     6.58623407e-02     1.00011471e-01
     2.23642648e+03            2.23642648e+03     1.59046056e-02     6.43855352e-02     1.00278844e-01
     2.25479621e+03            2.25479621e+03     1.53141358e-02     6.29121823e-02     1.00445295e-01
     2.27311799e+03            2.27311799e+03     1.47407642e-02     6.14437956e-02     1.00513199e-01
     2.29138984e+03            2.29138984e+03     1.41842264e-02     5.99818249e-02     1.00485052e-01
     2.30960976e+03            2.30960976e+03     1.36442505e-02     5.85276560e-02     1.00363457e-01
     2.32777576e+03            2.32777576e+03     1.31205583e-02     5.70826104e-02     1.00151119e-01
     2.34588588e+03            2.34588588e+03     1.26128655e-02     5.56479454e-02     9.98508291e-02
     2.36393812e+03            2.36393812e+03     1.21208828e-02     5.42248549e-02     9.94654627e-02
     2.38193054e+03            2.38193054e+03     1.16443161e-02     5.28144690e-02     9.89979641e-02
     2.39986116e+03            2.39986116e+03     1.11828675e-02     5.14178553e-02     9.84513395e-02
     2.41772804e+03            2.41772804e+03     1.07362358e-02     5.00360188e-02     9.78286474e-02
     2.43552922e+03            2.43552922e+03     1.03041168e-02     4.86699030e-02     9.71329903e-02
     2.45326278e+03            2.45326278e+03     9.88620417e-03     4.73203907e-02     9.63675053e-02
     2.47092677e+03            2.47092677e+03     9.48218984e-03     4.59883048e-02     9.55353563e-02
     2.48851927e+03            2.48851927e+03     9.09176453e-03     4.46744094e-02     9.46397252e-02
     2.50603836e+03            2.50603836e+03     8.71461825e-03     4.33794110e-02     9.36838048e-02
     2.52348215e+03            2.52348215e+03     8.35044074e-03     4.21039593e-02     9.26707903e-02
     2.54084872e+03            2.54084872e+03     7.99892194e-03     4.08486488e-02     9.16038725e-02
     2.55813619e+03            2.55813619e+03     7.65975240e-03     3.96140201e-02     9.04862307e-02
     2.57534266e+03            2.57534266e+03     7.33262367e-03     3.84005609e-02     8.93210259e-02
     2.59246628e+03            2.59246628e+03     7.01722871e-03     3.72087079e-02     8.81113944e-02
     2.60950516e+03            2.60950516e+03     6.71326224e-03     3.60388477e-02     8.68604417e-02
     2.62645747e+03            2.62645747e+03     6.42042105e-03     3.48913190e-02     8.55712369e-02
     2.64332133e+03            2.64332133e+03     6.13840439e-03     3.37664133e-02     8.42468070e-02
     2.66009493e+03            2.66009493e+03     5.86691419e-03     3.26643773e-02     8.28901322e-02
     2.67677644e+03            2.67677644e+03     5.60565538e-03     3.15854139e-02     8.15041407e-02
     2.69336402e+03            2.69336402e+03     5.35433619e-03     3.05296839e-02     8.00917046e-02
     2.70985589e+03            2.70985589e+03     5.11266831e-03     2.94973079e-02     7.86556355e-02
     2.72625024e+03            2.72625024e+03     4.88036720e-03     2.84883676e-02     7.71986811e-02
     2.74254529e+03            2.74254529e+03     4.65715223e-03     2.75029079e-02     7.57235216e-02
     2.75873925e+03            2.75873925e+03     4.44274692e-03     2.65409377e-02     7.42327663e-02
     2.77483038e+03            2.77483038e+03     4.23687909e-03     2.56024325e-02     7.27289514e-02
     2.79081690e+03            2.79081690e+03     4.03928103e-03     2.46873353e-02     7.12145367e-02
     2.80669709e+03            2.80669709e+03     3.84968964e-03     2.37955588e-02     6.96919041e-02
     2.82246921e+03            2.82246921e+03     3.66784655e-03     2.29269863e-02     6.81633555e-02
     2.83813154e+03            2.83813154e+03     3.49349825e-03     2.20814741e-02     6.66311109e-02
     2.85368237e+03            2.85368237e+03     3.32639617e-03     2.12588524e-02     6.50973075e-02
     2.86912002e+03            2.86912002e+03     3.16629677e-03     2.04589272e-02     6.35639982e-02
     2.88444280e+03            2.88444280e+03     3.01296165e-03     1.96814816e-02     6.20331512e-02
     2.89964904e+03            2.89964904e+03     2.86615753e-03     1.89262775e-02     6.05066491e-02
     2.91473708e+03            2.91473708e+03     2.72565639e-03     1.81930572e-02     5.89862888e-02
     2.92970528e+03            2.92970528e+03     2.59123545e-03     1.74815441e-02     5.74737814e-02
     2.94455201e+03            2.94455201e+03     2.46267721e-03     1.67914449e-02     5.59707521e-02
     2.95927565e+03            2.95927565e+03     2.33976946e-03     1.61224508e-02     5.44787410e-02
     2.97387460e+03            2.97387460e+03     2.22230531e-03     1.54742383e-02     5.29992032e-02
     2.98834726e+03            2.98834726e+03     2.11008316e-03     1.48464712e-02     5.15335096e-02
     3.00269206e+03            3.00269206e+03     2.00290671e-03     1.42388012e-02     5.00829481e-02
     3.01690744e+03            3.01690744e+03     1.90058493e-03     1.36508698e-02     4.86487242e-02
     3.03099184e+03            3.03099184e+03     1.80293202e-03     1.30823087e-02     4.72319627e-02
     3.04494374e+03            3.04494374e+03     1.70976740e-03     1.25327415e-02     4.58337088e-02
     3.05876161e+03            3.05876161e+03     1.62091565e-03     1.20017845e-02     4.44549294e-02
     3.07244394e+03            3.07244394e+03     1.53620649e-03     1.14890479e-02     4.30965151e-02
     3.08598925e+03            3.08598925e+03     1.45547468e-03     1.09941367e-02     4.17592818e-02
     3.09939605e+03            3.09939605e+03     1.37856000e-03     1.05166516e-02     4.04439722e-02
     3.11266290e+03            3.11266290e+03     1.30530717e-03     1.00561901e-02     3.91512584e-02
     3.12578833e+03            3.12578833e+03     1.23556579e-03     9.61234716e-03     3.78817430e-02
     3.13877093e+03            3.13877093e+03     1.16919025e-03     9.18471607e-03     3.66359619e-02
     3.15160927e+03            3.15160927e+03     1.10603969e-03     8.77288941e-03     3.54143860e-02
     3.16430196e+03            3.16430196e+03     1.04597786e-03     8.37645957e-03     3.42174236e-02
     3.17684761e+03            3.17684761e+03     9.88873102e-04     7.99501960e-03     3.30454224e-02
     3.18924486e+03            3.18924486e+03     9.34598220e-04     7.62816379e-03     3.18986720e-02
     3.20149236e+03            3.20149236e+03     8.83030412e-04     7.27548833e-03     3.07774058e-02
     3.21358876e+03            3.21358876e+03     8.34051169e-04     6.93659187e-03     2.96818037e-02
     3.22553275e+03            3.22553275e+03     7.87546192e-04     6.61107609e-03     2.86119940e-02
     3.23732304e+03            3.23732304e+03     7.43405292e-04     6.29854621e-03     2.75680562e-02
     3.24895832e+03            3.24895832e+03     7.01522297e-04     5.99861142e-03     2.65500227e-02
     3.26043735e+03            3.26043735e+03     6.61794957e-04     5.71088537e-03     2.55578815e-02
     3.27175885e+03            3.27175885e+03     6.24124845e-04     5.43498655e-03     2.45915783e-02
     3.28292161e+03            3.28292161e+03     5.88417264e-04     5.17053862e-03     2.36510190e-02
     3.29392439e+03            3.29392439e+03     5.54581144e-04     4.91717084e-03     2.27360714e-02
     3.30476601e+03            3.30476601e+03     5.22528948e-04     4.67451827e-03     2.18465679e-02
     3.31544528e+03            3.31544528e+03     4.92176575e-04     4.44222212e-03     2.09823075e-02
     3.32596103e+03            3.32596103e+03     4.63443261e-04     4.21992997e-03     2.01430579e-02
     3.33631213e+03            3.33631213e+03     4.36251482e-04     4.00729599e-03     1.93285575e-02
     3.34649743e+03            3.34649743e+03     4.10526860e-04     3.80398112e-03     1.85385173e-02
     3.35651582e+03            3.35651582e+03     3.86198067e-04     3.60965325e-03     1.77726235e-02
     3.36636622e+03            3.36636622e+03     3.63196728e-04     3.42398738e-03     1.70305386e-02
     3.37604756e+03            3.37604756e+03     3.41457331e-04     3.24666568e-03     1.63119037e-02
     3.38555876e+03            3.38555876e+03     3.20917132e-04     3.07737765e-03     1.56163405e-02
     3.39489880e+03            3.39489880e+03     3.01516066e-04     2.91582017e-03     1.49434526e-02
     3.40406665e+03            3.40406665e+03     2.83196657e-04     2.76169752e-03     1.42928273e-02
     3.41306132e+03            3.41306132e+03     2.65903926e-04     2.61472147e-03     1.36640375e-02
     3.42188182e+03            3.42188182e+03     2.49585309e-04     2.47461128e-03     1.30566430e-02
     3.43052718e+03            3.43052718e+03     2.34190570e-04     2.34109366e-03     1.24701920e-02
     3.43899647e+03            3.43899647e+03     2.19671714e-04     2.21390281e-03     1.19042227e-02
     3.44728876e+03            3.44728876e+03     2.05982911e-04     2.09278036e-03     1.13582644e-02
     3.45540313e+03            3.45540313e+03     1.93080409e-04     1.97747531e-03     1.08318392e-02
     3.46333871e+03            3.46333871e+03     1.80922460e-04     1.86774401e-03     1.03244627e-02
     3.47109462e+03            3.47109462e+03     1.69469242e-04     1.76335006e-03     9.83564546e-03
     3.47867001e+03            3.47867001e+03     1.58682780e-04     1.66406421e-03     9.36489425e-03
     3.48606406e+03            3.48606406e+03     1.48526879e-04     1.56966431e-03     8.91171273e-03
     3.49327595e+03            3.49327595e+03     1.38967048e-04     1.47993519e-03     8.47560262e-03
     3.50030489e+03            3.50030489e+03     1.29970431e-04     1.39466850e-03     8.05606452e-03
     3.50715011e+03            3.50715011e+03     1.21505739e-04     1.31366267e-03     7.65259880e-03
     3.51381086e+03            3.51381086e+03     1.13543184e-04     1.23672269e-03     7.26470630e-03
     3.52028640e+03            3.52028640e+03     1.06054415e-04     1.16366006e-03     6.89188907e-03
     3.52657601e+03            3.52657601e+03     9.90124535e-05     1.09429256e-03     6.53365101e-03
     3.53267901e+03            3.53267901e+03     9.23916351e-05     1.02844417e-03     6.18949844e-03
     3.53859471e+03            3.53859471e+03     8.61675478e-05     9.65944849e-04     5.85894059e-03
