t_Jacobi: 3.954169e+00 (19898 iterations) t_armadillo: 0.000000e+00
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     1.01992399e+02            1.01992399e+02     9.74789601e-02    -2.14229417e-01     5.15756788e-02
     1.07362815e+02            1.07362815e+02     8.70656658e-02    -2.10200852e-01     8.30032496e-02
     1.12835976e+02            1.12835976e+02     7.72887284e-02    -2.03790328e-01     1.11916399e-01
     1.18406502e+02            1.18406502e+02     6.81942759e-02    -1.95380534e-01     1.37609529e-01
     1.24068930e+02            1.24068930e+02     5.98093725e-02    -1.85361599e-01     1.59560070e-01
     1.29817716e+02            1.29817716e+02     5.21440941e-02    -1.74117650e-01     1.77430659e-01
     1.35647242e+02            1.35647242e+02     4.51937862e-02    -1.62015420e-01     1.91062334e-01
     1.41551820e+02            1.41551820e+02     3.89413994e-02    -1.49395081e-01     2.00460235e-01
     1.47525692e+02            1.47525692e+02     3.33598145e-02    -1.36563375e-01     2.05773549e-01
     1.53563040e+02            1.53563040e+02     2.84140811e-02    -1.23788977e-01     2.07271496e-01
     1.59657986e+02            1.59657986e+02     2.40635095e-02    -1.11299945e-01     2.05317137e-01
     1.65804602e+02            1.65804602e+02     2.02635724e-02    -9.92830255e-02     2.00340627e-01
     1.71996911e+02            1.71996911e+02     1.69675866e-02    -8.78845453e-02     1.92813346e-01
     1.78228894e+02            1.78228894e+02     1.41281581e-02    -7.72125944e-02     1.83224049e-01
     1.84494496e+02            1.84494496e+02     1.16983867e-02    -6.73401827e-02     1.72057892e-01
     1.90787631e+02            1.90787631e+02     9.63283505e-03    -5.83090813e-02     1.59778900e-01
     1.97102187e+02            1.97102187e+02     7.88827525e-03    -5.01340691e-02     1.46816165e-01
     2.03432032e+02            2.03432032e+02     6.42423131e-03    -4.28073434e-02     1.33553798e-01
     2.09771020e+02            2.09771020e+02     5.20334065e-03    -3.63028886e-02     1.20324475e-01
     2.16112995e+02            2.16112995e+02     4.19155878e-03    -3.05806396e-02     1.07406242e-01
     2.22451799e+02            2.22451799e+02     3.35823276e-03    -2.55903170e-02     9.50221483e-02
     2.28781279e+02            2.28781279e+02     2.67606836e-03    -2.12748493e-02     8.33421947e-02
     2.35095286e+02            2.35095286e+02     2.12101424e-03    -1.75733342e-02     7.24870717e-02
     2.41387689e+02            2.41387689e+02     1.67208492e-03    -1.44235194e-02     6.25331766e-02
     2.47652375e+02            2.47652375e+02     1.31114114e-03    -1.17638086e-02     5.35184221e-02
     2.53883257e+02            2.53883257e+02     1.02264424e-03    -9.53481879e-03     4.54484205e-02
     2.60074279e+02            2.60074279e+02     7.93397907e-04    -7.68052670e-03     3.83026854e-02
     2.66219422e+02            2.66219422e+02     6.12288177e-04    -6.14905253e-03     3.20405732e-02
     2.72312708e+02            2.72312708e+02     4.70030207e-04    -4.89313361e-03     2.66067550e-02
     2.78348207e+02            2.78348207e+02     3.58927878e-04    -3.87034110e-03     2.19360812e-02
     2.84320042e+02            2.84320042e+02     2.72650527e-04    -3.04309175e-03     1.79577599e-02
     2.90222394e+02            2.90222394e+02     2.06029393e-04    -2.37850275e-03     1.45988216e-02
     2.96049505e+02            2.96049505e+02     1.54875051e-04    -1.84813277e-03     1.17868840e-02
     3.01795686e+02            3.01795686e+02     1.15816041e-04    -1.42764649e-03     9.45226067e-03
     3.07455322e+02            3.07455322e+02     8.61581338e-05    -1.09643375e-03     7.52947932e-03
     3.13022870e+02            3.13022870e+02     6.37630862e-05    -8.37208566e-04     5.95828604e-03
     3.18492871e+02            3.18492871e+02     4.69453778e-05    -6.35607583e-04     4.68421901e-03
     3.23859951e+02            3.23859951e+02     3.43852066e-05    -4.79802470e-04     3.65883397e-03
     3.29118820e+02            3.29118820e+02     2.50559228e-05    -3.60136463e-04     2.83965924e-03
     3.34264282e+02            3.34264282e+02     1.81640906e-05    -2.68791481e-04     2.18995107e-03
     3.39291233e+02            3.39291233e+02     1.31004378e-05    -1.99489346e-04     1.67831057e-03
     3.44194662e+02            3.44194662e+02     9.40007067e-06    -1.47228265e-04     1.27821421e-03
     3.48969653e+02            3.48969653e+02     6.71048229e-06    -1.08054024e-04     9.67499366e-04
     3.53611384e+02            3.53611384e+02     4.76604009e-06    -7.88641221e-05     7.27837810e-04
     3.58115127e+02            3.58115127e+02     3.36780485e-06    -5.72422722e-05     5.44221188e-04
     3.62476237e+02            3.62476237e+02     2.36769217e-06    -4.13202362e-05     4.04475479e-04
     3.66690152e+02            3.66690152e+02     1.65613747e-06    -2.96637850e-05     2.98815369e-04
     3.70752379e+02            3.70752379e+02     1.15256119e-06    -2.11795686e-05     2.19444566e-04
     3.74658479e+02            3.74658479e+02     7.98052775e-07    -1.50398338e-05     1.60204336e-04
     3.78404041e+02            3.78404041e+02     5.49797446e-07    -1.06221550e-05     1.16269779e-04
     3.81984655e+02            3.81984655e+02     3.76860566e-07    -7.46163292e-06     8.38914034e-05
     3.85395859e+02            3.85395859e+02     2.57021144e-07    -5.21332101e-06     6.01783551e-05
     3.88633071e+02            3.88633071e+02     1.74409608e-07    -3.62294541e-06     4.29189355e-05
     3.91691486e+02            3.91691486e+02     1.17757471e-07    -2.50428024e-06     3.04338003e-05
     3.94565915e+02            3.94565915e+02     7.91090192e-08    -1.72180739e-06     2.14572518e-05
     3.97250531e+02            3.97250531e+02     5.28792977e-08    -1.17753235e-06     1.50422809e-05
     3.99738450e+02            3.99738450e+02     3.51697790e-08    -8.01037694e-07     1.04853854e-05
     4.02020967e+02            4.02020967e+02     2.32744173e-08    -5.42036120e-07     7.26762946e-06
     4.04086037e+02            4.04086037e+02     1.53253853e-08    -3.64836355e-07     5.00887041e-06
     4.05914442e+02            4.05914442e+02     1.00405884e-08    -2.44260584e-07     3.43253284e-06
     4.07462677e+02            4.07462677e+02     6.54483278e-09    -1.62654187e-07     2.33873708e-06
     4.08647500e+02            4.08647500e+02     4.24393831e-09    -1.07710848e-07     1.58397307e-06
     4.09823546e+02            4.09823546e+02     2.73665408e-09    -7.09014694e-08     1.06584918e-06
     4.11425340e+02            4.11425340e+02     1.75338383e-09    -4.63466325e-08     7.11735836e-07
     4.13409279e+02            4.13409279e+02     1.11379321e-09    -3.00122323e-08     4.70366686e-07
     4.15775893e+02            4.15775893e+02     6.97615189e-10    -1.91384500e-08     3.05660337e-07
     4.18597543e+02            4.18597543e+02     4.24597070e-10    -1.18353764e-08     1.92186110e-07
     4.22044632e+02            4.22044632e+02     2.40696630e-10    -6.79578144e-09     1.11822790e-07
     4.26580316e+02            4.26580316e+02     1.08452131e-10    -3.08795236e-09     5.12530291e-08
