t_Jacobi: 2.046207e+02 (192011 iterations) t_armadillo: 6.314440e-02
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     6.09884111e+04            6.09884111e+04     6.09923375e-02     8.09274487e-02     4.63859370e-02
     6.24100421e+04            6.24100421e+04     6.15534295e-02     8.07060894e-02     4.42647665e-02
     6.38446135e+04            6.38446135e+04     6.21078162e-02     8.04495645e-02     4.21002017e-02
     6.52919691e+04            6.52919691e+04     6.26554373e-02     8.01579858e-02     3.98943646e-02
     6.67519513e+04            6.67519513e+04     6.31962331e-02     7.98314804e-02     3.76494178e-02
     6.82244009e+04            6.82244009e+04     6.37301447e-02     7.94701906e-02     3.53675621e-02
     6.97091576e+04            6.97091576e+04     6.42571139e-02     7.90742737e-02     3.30510343e-02
     7.12060597e+04            7.12060597e+04     6.47770834e-02     7.86439023e-02     3.07021054e-02
     7.27149440e+04            7.27149440e+04     6.52899964e-02     7.81792639e-02     2.83230783e-02
     7.42356463e+04            7.42356463e+04     6.57957971e-02     7.76805610e-02     2.59162852e-02
     7.57680008e+04            7.57680008e+04     6.62944305e-02     7.71480108e-02     2.34840854e-02
     7.73118406e+04            7.73118406e+04     6.67858421e-02     7.65818455e-02     2.10288634e-02
     7.88669976e+04            7.88669976e+04     6.72699785e-02     7.59823116e-02     1.85530261e-02
     8.04333023e+04            8.04333023e+04     6.77467869e-02     7.53496704e-02     1.60590006e-02
     8.20105842e+04            8.20105842e+04     6.82162154e-02     7.46841977e-02     1.35492320e-02
     8.35986713e+04            8.35986713e+04     6.86782129e-02     7.39861832e-02     1.10261806e-02
     8.51973908e+04            8.51973908e+04     6.91327290e-02     7.32559313e-02     8.49231987e-03
     8.68065684e+04            8.68065684e+04     6.95797142e-02     7.24937600e-02     5.95013385e-03
     8.84260289e+04            8.84260289e+04     7.00191198e-02     7.17000014e-02     3.40211470e-03
     9.00555958e+04            9.00555958e+04     7.04508979e-02     7.08750016e-02     8.50760352e-04
     9.16950916e+04            9.16950916e+04     7.08750016e-02     7.00191198e-02    -1.70142803e-03
     9.33443378e+04            9.33443378e+04     7.12913845e-02     6.91327290e-02    -4.25194844e-03
     9.50031547e+04            9.50031547e+04     7.17000014e-02     6.82162154e-02    -6.79830052e-03
     9.66713615e+04            9.66713615e+04     7.21008078e-02     6.72699785e-02    -9.33798801e-03
     9.83487765e+04            9.83487765e+04     7.24937600e-02     6.62944305e-02    -1.18685212e-02
     1.00035217e+05            1.00035217e+05     7.28788151e-02     6.52899964e-02    -1.43874192e-02
     1.01730500e+05            1.01730500e+05     7.32559313e-02     6.42571139e-02    -1.68922128e-02
     1.03434439e+05            1.03434439e+05     7.36250674e-02     6.31962331e-02    -1.93804463e-02
     1.05146850e+05            1.05146850e+05     7.39861832e-02     6.21078162e-02    -2.18496806e-02
     1.06867546e+05            1.06867546e+05     7.43392395e-02     6.09923375e-02    -2.42974949e-02
     1.08596340e+05            1.08596340e+05     7.46841977e-02     5.98502830e-02    -2.67214896e-02
     1.10333042e+05            1.10333042e+05     7.50210202e-02     5.86821503e-02    -2.91192882e-02
     1.12077465e+05            1.12077465e+05     7.53496704e-02     5.74884484e-02    -3.14885403e-02
     1.13829418e+05            1.13829418e+05     7.56701125e-02     5.62696974e-02    -3.38269231e-02
     1.15588710e+05            1.15588710e+05     7.59823116e-02     5.50264285e-02    -3.61321443e-02
     1.17355149e+05            1.17355149e+05     7.62862336e-02     5.37591832e-02    -3.84019439e-02
     1.19128544e+05            1.19128544e+05     7.65818455e-02     5.24685137e-02    -4.06340968e-02
     1.20908700e+05            1.20908700e+05     7.68691150e-02     5.11549826e-02    -4.28264147e-02
     1.22695425e+05            1.22695425e+05     7.71480108e-02     4.98191619e-02    -4.49767485e-02
     1.24488523e+05            1.24488523e+05     7.74185027e-02     4.84616339e-02    -4.70829901e-02
     1.26287798e+05            1.26287798e+05     7.76805610e-02     4.70829901e-02    -4.91430746e-02
     1.28093056e+05            1.28093056e+05     7.79341573e-02     4.56838310e-02    -5.11549826e-02
     1.29904099e+05            1.29904099e+05     7.81792639e-02     4.42647665e-02    -5.31167416e-02
     1.31720731e+05            1.31720731e+05     7.84158542e-02     4.28264147e-02    -5.50264285e-02
     1.33542752e+05            1.33542752e+05     7.86439023e-02     4.13694025e-02    -5.68821711e-02
     1.35369965e+05            1.35369965e+05     7.88633835e-02     3.98943646e-02    -5.86821503e-02
     1.37202171e+05            1.37202171e+05     7.90742737e-02     3.84019439e-02    -6.04246014e-02
     1.39039170e+05            1.39039170e+05     7.92765501e-02     3.68927905e-02    -6.21078162e-02
     1.40880762e+05            1.40880762e+05     7.94701906e-02     3.53675621e-02    -6.37301447e-02
     1.42726746e+05            1.42726746e+05     7.96551741e-02     3.38269231e-02    -6.52899964e-02
     1.44576921e+05            1.44576921e+05     7.98314804e-02     3.22715450e-02    -6.67858421e-02
     1.46431086e+05            1.46431086e+05     7.99990904e-02     3.07021054e-02    -6.82162154e-02
     1.48289039e+05            1.48289039e+05     8.01579858e-02     2.91192882e-02    -6.95797142e-02
     1.50150578e+05            1.50150578e+05     8.03081493e-02     2.75237831e-02    -7.08750016e-02
     1.52015498e+05            1.52015498e+05     8.04495645e-02     2.59162852e-02    -7.21008078e-02
     1.53883598e+05            1.53883598e+05     8.05822160e-02     2.42974949e-02    -7.32559313e-02
     1.55754674e+05            1.55754674e+05     8.07060894e-02     2.26681177e-02    -7.43392395e-02
     1.57628523e+05            1.57628523e+05     8.08211711e-02     2.10288634e-02    -7.53496704e-02
     1.59504939e+05            1.59504939e+05     8.09274487e-02     1.93804463e-02    -7.62862336e-02
     1.61383718e+05            1.61383718e+05     8.10249106e-02     1.77235848e-02    -7.71480108e-02
     1.63264657e+05            1.63264657e+05     8.11135461e-02     1.60590006e-02    -7.79341573e-02
     1.65147549e+05            1.65147549e+05     8.11933456e-02     1.43874192e-02    -7.86439023e-02
     1.67032191e+05            1.67032191e+05     8.12643004e-02     1.27095688e-02    -7.92765501e-02
     1.68918376e+05            1.68918376e+05     8.13264028e-02     1.10261806e-02    -7.98314804e-02
     1.70805899e+05            1.70805899e+05     8.13796459e-02     9.33798801e-03    -8.03081493e-02
     1.72694554e+05            1.72694554e+05     8.14240241e-02     7.64572664e-03    -8.07060894e-02
     1.74584136e+05            1.74584136e+05     8.14595325e-02     5.95013385e-03    -8.10249106e-02
     1.76474440e+05            1.76474440e+05     8.14861671e-02     4.25194844e-03    -8.12643004e-02
     1.78365258e+05            1.78365258e+05     8.15039251e-02     2.55191036e-03    -8.14240241e-02
     1.80256385e+05            1.80256385e+05     8.15128046e-02     8.50760352e-04    -8.15039251e-02
     1.82147615e+05            1.82147615e+05     8.15128046e-02    -8.50760352e-04    -8.15039251e-02
     1.84038742e+05            1.84038742e+05     8.15039251e-02    -2.55191036e-03    -8.14240241e-02
     1.85929560e+05            1.85929560e+05     8.14861671e-02    -4.25194844e-03    -8.12643004e-02
     1.87819864e+05            1.87819864e+05     8.14595325e-02    -5.95013385e-03    -8.10249106e-02
     1.89709446e+05            1.89709446e+05     8.14240241e-02    -7.64572664e-03    -8.07060894e-02
     1.91598101e+05            1.91598101e+05     8.13796459e-02    -9.33798801e-03    -8.03081493e-02
     1.93485624e+05            1.93485624e+05     8.13264028e-02    -1.10261806e-02    -7.98314804e-02
     1.95371809e+05            1.95371809e+05     8.12643004e-02    -1.27095688e-02    -7.92765501e-02
     1.97256451e+05            1.97256451e+05     8.11933456e-02    -1.43874192e-02    -7.86439023e-02
     1.99139343e+05            1.99139343e+05     8.11135461e-02    -1.60590006e-02    -7.79341573e-02
     2.01020282e+05            2.01020282e+05     8.10249106e-02    -1.77235848e-02    -7.71480108e-02
     2.02899061e+05            2.02899061e+05     8.09274487e-02    -1.93804463e-02    -7.62862336e-02
     2.04775477e+05            2.04775477e+05     8.08211711e-02    -2.10288634e-02    -7.53496704e-02
     2.06649326e+05            2.06649326e+05     8.07060894e-02    -2.26681177e-02    -7.43392395e-02
     2.08520402e+05            2.08520402e+05     8.05822160e-02    -2.42974949e-02    -7.32559313e-02
     2.10388502e+05            2.10388502e+05     8.04495645e-02    -2.59162852e-02    -7.21008078e-02
     2.12253422e+05            2.12253422e+05     8.03081493e-02    -2.75237831e-02    -7.08750016e-02
     2.14114961e+05            2.14114961e+05     8.01579858e-02    -2.91192882e-02    -6.95797142e-02
     2.15972914e+05            2.15972914e+05     7.99990904e-02    -3.07021054e-02    -6.82162154e-02
     2.17827079e+05            2.17827079e+05     7.98314804e-02    -3.22715450e-02    -6.67858421e-02
     2.19677254e+05            2.19677254e+05     7.96551741e-02    -3.38269231e-02    -6.52899964e-02
     2.21523238e+05            2.21523238e+05     7.94701906e-02    -3.53675621e-02    -6.37301447e-02
     2.23364830e+05            2.23364830e+05     7.92765501e-02    -3.68927905e-02    -6.21078162e-02
     2.25201829e+05            2.25201829e+05     7.90742737e-02    -3.84019439e-02    -6.04246014e-02
     2.27034035e+05            2.27034035e+05     7.88633835e-02    -3.98943646e-02    -5.86821503e-02
     2.28861248e+05            2.28861248e+05     7.86439023e-02    -4.13694025e-02    -5.68821711e-02
     2.30683269e+05            2.30683269e+05     7.84158542e-02    -4.28264147e-02    -5.50264285e-02
     2.32499901e+05            2.32499901e+05     7.81792639e-02    -4.42647665e-02    -5.31167416e-02
     2.34310944e+05            2.34310944e+05     7.79341573e-02    -4.56838310e-02    -5.11549826e-02
     2.36116202e+05            2.36116202e+05     7.76805610e-02    -4.70829901e-02    -4.91430746e-02
     2.37915477e+05            2.37915477e+05     7.74185027e-02    -4.84616339e-02    -4.70829901e-02
     2.39708575e+05            2.39708575e+05     7.71480108e-02    -4.98191619e-02    -4.49767485e-02
     2.41495300e+05            2.41495300e+05     7.68691150e-02    -5.11549826e-02    -4.28264147e-02
     2.43275456e+05            2.43275456e+05     7.65818455e-02    -5.24685137e-02    -4.06340968e-02
     2.45048851e+05            2.45048851e+05     7.62862336e-02    -5.37591832e-02    -3.84019439e-02
     2.46815290e+05            2.46815290e+05     7.59823116e-02    -5.50264285e-02    -3.61321443e-02
     2.48574582e+05            2.48574582e+05     7.56701125e-02    -5.62696974e-02    -3.38269231e-02
     2.50326535e+05            2.50326535e+05     7.53496704e-02    -5.74884484e-02    -3.14885403e-02
     2.52070958e+05            2.52070958e+05     7.50210202e-02    -5.86821503e-02    -2.91192882e-02
     2.53807660e+05            2.53807660e+05     7.46841977e-02    -5.98502830e-02    -2.67214896e-02
     2.55536454e+05            2.55536454e+05     7.43392395e-02    -6.09923375e-02    -2.42974949e-02
     2.57257150e+05            2.57257150e+05     7.39861832e-02    -6.21078162e-02    -2.18496806e-02
     2.58969561e+05            2.58969561e+05     7.36250674e-02    -6.31962331e-02    -1.93804463e-02
     2.60673500e+05            2.60673500e+05     7.32559313e-02    -6.42571139e-02    -1.68922128e-02
     2.62368783e+05            2.62368783e+05     7.28788151e-02    -6.52899964e-02    -1.43874192e-02
     2.64055223e+05            2.64055223e+05     7.24937600e-02    -6.62944305e-02    -1.18685212e-02
     2.65732639e+05            2.65732639e+05     7.21008078e-02    -6.72699785e-02    -9.33798801e-03
     2.67400845e+05            2.67400845e+05     7.17000014e-02    -6.82162154e-02    -6.79830052e-03
     2.69059662e+05            2.69059662e+05     7.12913845e-02    -6.91327290e-02    -4.25194844e-03
     2.70708908e+05            2.70708908e+05     7.08750016e-02    -7.00191198e-02    -1.70142803e-03
     2.72348404e+05            2.72348404e+05     7.04508979e-02    -7.08750016e-02     8.50760352e-04
     2.73977971e+05            2.73977971e+05     7.00191198e-02    -7.17000014e-02     3.40211470e-03
     2.75597432e+05            2.75597432e+05     6.95797142e-02    -7.24937600e-02     5.95013385e-03
     2.77206609e+05            2.77206609e+05     6.91327290e-02    -7.32559313e-02     8.49231987e-03
     2.78805329e+05            2.78805329e+05     6.86782129e-02    -7.39861832e-02     1.10261806e-02
     2.80393416e+05            2.80393416e+05     6.82162154e-02    -7.46841977e-02     1.35492320e-02
     2.81970698e+05            2.81970698e+05     6.77467869e-02    -7.53496704e-02     1.60590006e-02
     2.83537002e+05            2.83537002e+05     6.72699785e-02    -7.59823116e-02     1.85530261e-02
     2.85092159e+05            2.85092159e+05     6.67858421e-02    -7.65818455e-02     2.10288634e-02
     2.86635999e+05            2.86635999e+05     6.62944305e-02    -7.71480108e-02     2.34840854e-02
     2.88168354e+05            2.88168354e+05     6.57957971e-02    -7.76805610e-02     2.59162852e-02
     2.89689056e+05            2.89689056e+05     6.52899964e-02    -7.81792639e-02     2.83230783e-02
     2.91197940e+05            2.91197940e+05     6.47770834e-02    -7.86439023e-02     3.07021054e-02
     2.92694842e+05            2.92694842e+05     6.42571139e-02    -7.90742737e-02     3.30510343e-02
     2.94179599e+05            2.94179599e+05     6.37301447e-02    -7.94701906e-02     3.53675621e-02
     2.95652049e+05            2.95652049e+05     6.31962331e-02    -7.98314804e-02     3.76494178e-02
     2.97112031e+05            2.97112031e+05     6.26554373e-02    -8.01579858e-02     3.98943646e-02
     2.98559386e+05            2.98559386e+05     6.21078162e-02    -8.04495645e-02     4.21002017e-02
     2.99993958e+05            2.99993958e+05     6.15534295e-02    -8.07060894e-02     4.42647665e-02
     3.01415589e+05            3.01415589e+05     6.09923375e-02    -8.09274487e-02     4.63859370e-02
     3.02824125e+05            3.02824125e+05     6.04246014e-02    -8.11135461e-02     4.84616339e-02
     3.04219411e+05            3.04219411e+05     5.98502830e-02    -8.12643004e-02     5.04898223e-02
     3.05601298e+05            3.05601298e+05     5.92694448e-02    -8.13796459e-02     5.24685137e-02
     3.06969632e+05            3.06969632e+05     5.86821503e-02    -8.14595325e-02     5.43957686e-02
     3.08324267e+05            3.08324267e+05     5.80884632e-02    -8.15039251e-02     5.62696974e-02
     3.09665053e+05            3.09665053e+05     5.74884484e-02    -8.15128046e-02     5.80884632e-02
     3.10991846e+05            3.10991846e+05     5.68821711e-02    -8.14861671e-02     5.98502830e-02
     3.12304500e+05            3.12304500e+05     5.62696974e-02    -8.14240241e-02     6.15534295e-02
     3.13602873e+05            3.13602873e+05     5.56510941e-02    -8.13264028e-02     6.31962331e-02
     3.14886822e+05            3.14886822e+05     5.50264285e-02    -8.11933456e-02     6.47770834e-02
     3.16156209e+05            3.16156209e+05     5.43957686e-02    -8.10249106e-02     6.62944305e-02
     3.17410895e+05            3.17410895e+05     5.37591832e-02    -8.08211711e-02     6.77467869e-02
     3.18650743e+05            3.18650743e+05     5.31167416e-02    -8.05822160e-02     6.91327290e-02
     3.19875618e+05            3.19875618e+05     5.24685137e-02    -8.03081493e-02     7.04508979e-02
     3.21085387e+05            3.21085387e+05     5.18145703e-02    -7.99990904e-02     7.17000014e-02
     3.22279918e+05            3.22279918e+05     5.11549826e-02    -7.96551741e-02     7.28788151e-02
     3.23459081e+05            3.23459081e+05     5.04898223e-02    -7.92765501e-02     7.39861832e-02
     3.24622747e+05            3.24622747e+05     4.98191619e-02    -7.88633835e-02     7.50210202e-02
     3.25770789e+05            3.25770789e+05     4.91430746e-02    -7.84158542e-02     7.59823116e-02
     3.26903084e+05            3.26903084e+05     4.84616339e-02    -7.79341573e-02     7.68691150e-02
     3.28019506e+05            3.28019506e+05     4.77749142e-02    -7.74185027e-02     7.76805610e-02
     3.29119935e+05            3.29119935e+05     4.70829901e-02    -7.68691150e-02     7.84158542e-02
     3.30204251e+05            3.30204251e+05     4.63859370e-02    -7.62862336e-02     7.90742737e-02
     3.31272336e+05            3.31272336e+05     4.56838310e-02    -7.56701125e-02     7.96551741e-02
     3.32324073e+05            3.32324073e+05     4.49767485e-02    -7.50210202e-02     8.01579858e-02
     3.33359347e+05            3.33359347e+05     4.42647665e-02    -7.43392395e-02     8.05822160e-02
     3.34378046e+05            3.34378046e+05     4.35479625e-02    -7.36250674e-02     8.09274487e-02
     3.35380060e+05            3.35380060e+05     4.28264147e-02    -7.28788151e-02     8.11933456e-02
     3.36365278e+05            3.36365278e+05     4.21002017e-02    -7.21008078e-02     8.13796459e-02
     3.37333593e+05            3.37333593e+05     4.13694025e-02    -7.12913845e-02     8.14861671e-02
     3.38284901e+05            3.38284901e+05     4.06340968e-02    -7.04508979e-02     8.15128046e-02
     3.39219097e+05            3.39219097e+05     3.98943646e-02    -6.95797142e-02     8.14595325e-02
     3.40136079e+05            3.40136079e+05     3.91502867e-02    -6.86782129e-02     8.13264028e-02
     3.41035749e+05            3.41035749e+05     3.84019439e-02    -6.77467869e-02     8.11135461e-02
     3.41918006e+05            3.41918006e+05     3.76494178e-02    -6.67858421e-02     8.08211711e-02
     3.42782757e+05            3.42782757e+05     3.68927905e-02    -6.57957971e-02     8.04495645e-02
     3.43629906e+05            3.43629906e+05     3.61321443e-02    -6.47770834e-02     7.99990904e-02
     3.44459361e+05            3.44459361e+05     3.53675621e-02    -6.37301447e-02     7.94701906e-02
     3.45271032e+05            3.45271032e+05     3.45991271e-02    -6.26554373e-02     7.88633835e-02
     3.46064830e+05            3.46064830e+05     3.38269231e-02    -6.15534295e-02     7.81792639e-02
     3.46840669e+05            3.46840669e+05     3.30510343e-02    -6.04246014e-02     7.74185027e-02
     3.47598464e+05            3.47598464e+05     3.22715450e-02    -5.92694448e-02     7.65818455e-02
     3.48338133e+05            3.48338133e+05     3.14885403e-02    -5.80884632e-02     7.56701125e-02
     3.49059595e+05            3.49059595e+05     3.07021054e-02    -5.68821711e-02     7.46841977e-02
     3.49762772e+05            3.49762772e+05     2.99123261e-02    -5.56510941e-02     7.36250674e-02
     3.50447587e+05            3.50447587e+05     2.91192882e-02    -5.43957686e-02     7.24937600e-02
     3.51113965e+05            3.51113965e+05     2.83230783e-02    -5.31167416e-02     7.12913845e-02
     3.51761834e+05            3.51761834e+05     2.75237831e-02    -5.18145703e-02     7.00191198e-02
     3.52391124e+05            3.52391124e+05     2.67214896e-02    -5.04898223e-02     6.86782129e-02
     3.53001765e+05            3.53001765e+05     2.59162852e-02    -4.91430746e-02     6.72699785e-02
     3.53593691e+05            3.53593691e+05     2.51082576e-02    -4.77749142e-02     6.57957971e-02
     3.54166839e+05            3.54166839e+05     2.42974949e-02    -4.63859370e-02     6.42571139e-02
     3.54721144e+05            3.54721144e+05     2.34840854e-02    -4.49767485e-02     6.26554373e-02
     3.55256547e+05            3.55256547e+05     2.26681177e-02    -4.35479625e-02     6.09923375e-02
     3.55772990e+05            3.55772990e+05     2.18496806e-02    -4.21002017e-02     5.92694448e-02
     3.56270416e+05            3.56270416e+05     2.10288634e-02    -4.06340968e-02     5.74884484e-02
     3.56748771e+05            3.56748771e+05     2.02057554e-02    -3.91502867e-02     5.56510941e-02
     3.57208004e+05            3.57208004e+05     1.93804463e-02    -3.76494178e-02     5.37591832e-02
     3.57648063e+05            3.57648063e+05     1.85530261e-02    -3.61321443e-02     5.18145703e-02
     3.58068901e+05            3.58068901e+05     1.77235848e-02    -3.45991271e-02     4.98191619e-02
     3.58470473e+05            3.58470473e+05     1.68922128e-02    -3.30510343e-02     4.77749142e-02
     3.58852734e+05            3.58852734e+05     1.60590006e-02    -3.14885403e-02     4.56838310e-02
     3.59215642e+05            3.59215642e+05     1.52240391e-02    -2.99123261e-02     4.35479625e-02
     3.59559160e+05            3.59559160e+05     1.43874192e-02    -2.83230783e-02     4.13694025e-02
     3.59883248e+05            3.59883248e+05     1.35492320e-02    -2.67214896e-02     3.91502867e-02
     3.60187871e+05            3.60187871e+05     1.27095688e-02    -2.51082576e-02     3.68927905e-02
     3.60472997e+05            3.60472997e+05     1.18685212e-02    -2.34840854e-02     3.45991271e-02
     3.60738594e+05            3.60738594e+05     1.10261806e-02    -2.18496806e-02     3.22715450e-02
     3.60984634e+05            3.60984634e+05     1.01826389e-02    -2.02057554e-02     2.99123261e-02
     3.61211089e+05            3.61211089e+05     9.33798801e-03    -1.85530261e-02     2.75237831e-02
     3.61417935e+05            3.61417935e+05     8.49231987e-03    -1.68922128e-02     2.51082576e-02
     3.61605150e+05            3.61605150e+05     7.64572664e-03    -1.52240391e-02     2.26681177e-02
     3.61772712e+05            3.61772712e+05     6.79830052e-03    -1.35492320e-02     2.02057554e-02
     3.61920604e+05            3.61920604e+05     5.95013385e-03    -1.18685212e-02     1.77235848e-02
     3.62048810e+05            3.62048810e+05     5.10131900e-03    -1.01826389e-02     1.52240391e-02
