t_Jacobi: 2.238513e+02 (530942 iterations) t_armadillo: 4.773625e-02
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     1.81335241e+05            1.81335241e+05     4.86120905e-02    -6.21044596e-02    -3.07295686e-02
     1.83763483e+05            1.83763483e+05     4.88642125e-02    -6.19538348e-02    -2.96856598e-02
     1.86204239e+05            1.86204239e+05     4.91144131e-02    -6.17934658e-02    -2.86312460e-02
     1.88657411e+05            1.88657411e+05     4.93626825e-02    -6.16233778e-02    -2.75667001e-02
     1.91122905e+05            1.91122905e+05     4.96090109e-02    -6.14435975e-02    -2.64923990e-02
     1.93600623e+05            1.93600623e+05     4.98533886e-02    -6.12541533e-02    -2.54087229e-02
     1.96090467e+05            1.96090467e+05     5.00958061e-02    -6.10550749e-02    -2.43160551e-02
     1.98592340e+05            1.98592340e+05     5.03362537e-02    -6.08463936e-02    -2.32147824e-02
     2.01106143e+05            2.01106143e+05     5.05747221e-02    -6.06281423e-02    -2.21052944e-02
     2.03631778e+05            2.03631778e+05     5.08112019e-02    -6.04003553e-02    -2.09879839e-02
     2.06169145e+05            2.06169145e+05     5.10456837e-02    -6.01630685e-02    -1.98632462e-02
     2.08718144e+05            2.08718144e+05     5.12781583e-02    -5.99163191e-02    -1.87314794e-02
     2.11278676e+05            2.11278676e+05     5.15086167e-02    -5.96601459e-02    -1.75930838e-02
     2.13850639e+05            2.13850639e+05     5.17370497e-02    -5.93945892e-02    -1.64484625e-02
     2.16433932e+05            2.16433932e+05     5.19634483e-02    -5.91196909e-02    -1.52980204e-02
     2.19028454e+05            2.19028454e+05     5.21878037e-02    -5.88354941e-02    -1.41421647e-02
     2.21634103e+05            2.21634103e+05     5.24101070e-02    -5.85420436e-02    -1.29813043e-02
     2.24250776e+05            2.24250776e+05     5.26303496e-02    -5.82393855e-02    -1.18158502e-02
     2.26878371e+05            2.26878371e+05     5.28485226e-02    -5.79275673e-02    -1.06462147e-02
     2.29516784e+05            2.29516784e+05     5.30646176e-02    -5.76066383e-02    -9.47281167e-03
     2.32165911e+05            2.32165911e+05     5.32786261e-02    -5.72766487e-02    -8.29605646e-03
     2.34825648e+05            2.34825648e+05     5.34905396e-02    -5.69376506e-02    -7.11636546e-03
     2.37495891e+05            2.37495891e+05     5.37003498e-02    -5.65896972e-02    -5.93415613e-03
     2.40176534e+05            2.40176534e+05     5.39080484e-02    -5.62328432e-02    -4.74984683e-03
     2.42867473e+05            2.42867473e+05     5.41136274e-02    -5.58671449e-02    -3.56385666e-03
     2.45568601e+05            2.45568601e+05     5.43170785e-02    -5.54926597e-02    -2.37660533e-03
     2.48279812e+05            2.48279812e+05     5.45183939e-02    -5.51094464e-02    -1.18851296e-03
     2.51001000e+05            2.51001000e+05     5.47175655e-02    -5.47175655e-02     5.10047822e-15
     2.53732057e+05            2.53732057e+05     5.49145856e-02    -5.43170785e-02     1.18851296e-03
     2.56472877e+05            2.56472877e+05     5.51094464e-02    -5.39080484e-02     2.37660533e-03
     2.59223351e+05            2.59223351e+05     5.53021403e-02    -5.34905396e-02     3.56385666e-03
     2.61983371e+05            2.61983371e+05     5.54926597e-02    -5.30646176e-02     4.74984683e-03
     2.64752829e+05            2.64752829e+05     5.56809970e-02    -5.26303496e-02     5.93415613e-03
     2.67531616e+05            2.67531616e+05     5.58671449e-02    -5.21878037e-02     7.11636546e-03
     2.70319622e+05            2.70319622e+05     5.60510960e-02    -5.17370497e-02     8.29605646e-03
     2.73116739e+05            2.73116739e+05     5.62328432e-02    -5.12781583e-02     9.47281167e-03
     2.75922855e+05            2.75922855e+05     5.64123793e-02    -5.08112019e-02     1.06462147e-02
     2.78737861e+05            2.78737861e+05     5.65896972e-02    -5.03362537e-02     1.18158502e-02
     2.81561646e+05            2.81561646e+05     5.67647899e-02    -4.98533886e-02     1.29813043e-02
     2.84394098e+05            2.84394098e+05     5.69376506e-02    -4.93626825e-02     1.41421647e-02
     2.87235108e+05            2.87235108e+05     5.71082724e-02    -4.88642125e-02     1.52980204e-02
     2.90084562e+05            2.90084562e+05     5.72766487e-02    -4.83580570e-02     1.64484625e-02
     2.92942349e+05            2.92942349e+05     5.74427728e-02    -4.78442957e-02     1.75930838e-02
     2.95808356e+05            2.95808356e+05     5.76066383e-02    -4.73230094e-02     1.87314794e-02
     2.98682471e+05            2.98682471e+05     5.77682385e-02    -4.67942800e-02     1.98632462e-02
     3.01564580e+05            3.01564580e+05     5.79275673e-02    -4.62581907e-02     2.09879839e-02
     3.04454571e+05            3.04454571e+05     5.80846184e-02    -4.57148258e-02     2.21052944e-02
     3.07352330e+05            3.07352330e+05     5.82393855e-02    -4.51642709e-02     2.32147824e-02
     3.10257743e+05            3.10257743e+05     5.83918625e-02    -4.46066124e-02     2.43160551e-02
     3.13170695e+05            3.13170695e+05     5.85420436e-02    -4.40419381e-02     2.54087229e-02
     3.16091072e+05            3.16091072e+05     5.86899227e-02    -4.34703368e-02     2.64923990e-02
     3.19018759e+05            3.19018759e+05     5.88354941e-02    -4.28918984e-02     2.75667001e-02
     3.21953642e+05            3.21953642e+05     5.89787521e-02    -4.23067139e-02     2.86312460e-02
     3.24895604e+05            3.24895604e+05     5.91196909e-02    -4.17148753e-02     2.96856598e-02
     3.27844530e+05            3.27844530e+05     5.92583051e-02    -4.11164757e-02     3.07295686e-02
     3.30800304e+05            3.30800304e+05     5.93945892e-02    -4.05116092e-02     3.17626028e-02
     3.33762809e+05            3.33762809e+05     5.95285379e-02    -3.99003711e-02     3.27843969e-02
     3.36731931e+05            3.36731931e+05     5.96601459e-02    -3.92828573e-02     3.37945894e-02
     3.39707550e+05            3.39707550e+05     5.97894079e-02    -3.86591650e-02     3.47928226e-02
     3.42689551e+05            3.42689551e+05     5.99163191e-02    -3.80293923e-02     3.57787435e-02
     3.45677817e+05            3.45677817e+05     6.00408742e-02    -3.73936383e-02     3.67520030e-02
     3.48672229e+05            3.48672229e+05     6.01630685e-02    -3.67520030e-02     3.77122568e-02
     3.51672671e+05            3.51672671e+05     6.02828971e-02    -3.61045872e-02     3.86591650e-02
     3.54679023e+05            3.54679023e+05     6.04003553e-02    -3.54514929e-02     3.95923926e-02
     3.57691168e+05            3.57691168e+05     6.05154386e-02    -3.47928226e-02     4.05116092e-02
     3.60708988e+05            3.60708988e+05     6.06281423e-02    -3.41286801e-02     4.14164898e-02
     3.63732364e+05            3.63732364e+05     6.07384621e-02    -3.34591698e-02     4.23067139e-02
     3.66761176e+05            3.66761176e+05     6.08463936e-02    -3.27843969e-02     4.31819665e-02
     3.69795306e+05            3.69795306e+05     6.09519326e-02    -3.21044677e-02     4.40419381e-02
     3.72834635e+05            3.72834635e+05     6.10550749e-02    -3.14194890e-02     4.48863241e-02
     3.75879042e+05            3.75879042e+05     6.11558164e-02    -3.07295686e-02     4.57148258e-02
     3.78928409e+05            3.78928409e+05     6.12541533e-02    -3.00348150e-02     4.65271501e-02
     3.81982615e+05            3.81982615e+05     6.13500815e-02    -2.93353374e-02     4.73230094e-02
     3.85041541e+05            3.85041541e+05     6.14435975e-02    -2.86312460e-02     4.81021221e-02
     3.88105065e+05            3.88105065e+05     6.15346974e-02    -2.79226513e-02     4.88642125e-02
     3.91173068e+05            3.91173068e+05     6.16233778e-02    -2.72096650e-02     4.96090109e-02
     3.94245429e+05            3.94245429e+05     6.17096350e-02    -2.64923990e-02     5.03362537e-02
     3.97322027e+05            3.97322027e+05     6.17934658e-02    -2.57709663e-02     5.10456837e-02
     4.00402741e+05            4.00402741e+05     6.18748668e-02    -2.50454803e-02     5.17370497e-02
     4.03487450e+05            4.03487450e+05     6.19538348e-02    -2.43160551e-02     5.24101070e-02
     4.06576033e+05            4.06576033e+05     6.20303668e-02    -2.35828054e-02     5.30646176e-02
     4.09668368e+05            4.09668368e+05     6.21044596e-02    -2.28458465e-02     5.37003498e-02
     4.12764334e+05            4.12764334e+05     6.21761105e-02    -2.21052944e-02     5.43170785e-02
     4.15863808e+05            4.15863808e+05     6.22453166e-02    -2.13612656e-02     5.49145856e-02
     4.18966670e+05            4.18966670e+05     6.23120751e-02    -2.06138770e-02     5.54926597e-02
     4.22072796e+05            4.22072796e+05     6.23763834e-02    -1.98632462e-02     5.60510960e-02
     4.25182065e+05            4.25182065e+05     6.24382391e-02    -1.91094913e-02     5.65896972e-02
     4.28294356e+05            4.28294356e+05     6.24976396e-02    -1.83527309e-02     5.71082724e-02
     4.31409544e+05            4.31409544e+05     6.25545827e-02    -1.75930838e-02     5.76066383e-02
     4.34527508e+05            4.34527508e+05     6.26090661e-02    -1.68306697e-02     5.80846184e-02
     4.37648125e+05            4.37648125e+05     6.26610876e-02    -1.60656085e-02     5.85420436e-02
     4.40771273e+05            4.40771273e+05     6.27106452e-02    -1.52980204e-02     5.89787521e-02
     4.43896828e+05            4.43896828e+05     6.27577370e-02    -1.45280262e-02     5.93945892e-02
     4.47024668e+05            4.47024668e+05     6.28023612e-02    -1.37557470e-02     5.97894079e-02
     4.50154670e+05            4.50154670e+05     6.28445158e-02    -1.29813043e-02     6.01630685e-02
     4.53286710e+05            4.53286710e+05     6.28841994e-02    -1.22048199e-02     6.05154386e-02
     4.56420666e+05            4.56420666e+05     6.29214103e-02    -1.14264159e-02     6.08463936e-02
     4.59556415e+05            4.59556415e+05     6.29561471e-02    -1.06462147e-02     6.11558164e-02
     4.62693832e+05            4.62693832e+05     6.29884085e-02    -9.86433900e-03     6.14435975e-02
     4.65832795e+05            4.65832795e+05     6.30181930e-02    -9.08091186e-03     6.17096350e-02
     4.68973180e+05            4.68973180e+05     6.30454996e-02    -8.29605646e-03     6.19538348e-02
     4.72114864e+05            4.72114864e+05     6.30703272e-02    -7.50989625e-03     6.21761105e-02
     4.75257723e+05            4.75257723e+05     6.30926749e-02    -6.72255486e-03     6.23763834e-02
     4.78401633e+05            4.78401633e+05     6.31125417e-02    -5.93415613e-03     6.25545827e-02
     4.81546472e+05            4.81546472e+05     6.31299268e-02    -5.14482407e-03     6.27106452e-02
     4.84692115e+05            4.84692115e+05     6.31448296e-02    -4.35468282e-03     6.28445158e-02
     4.87838439e+05            4.87838439e+05     6.31572495e-02    -3.56385666e-03     6.29561471e-02
     4.90985319e+05            4.90985319e+05     6.31671861e-02    -2.77246997e-03     6.30454996e-02
     4.94132633e+05            4.94132633e+05     6.31746388e-02    -1.98064723e-03     6.31125417e-02
     4.97280256e+05            4.97280256e+05     6.31796074e-02    -1.18851296e-03     6.31572495e-02
     5.00428065e+05            5.00428065e+05     6.31820918e-02    -3.96191757e-04     6.31796074e-02
     5.03575935e+05            5.03575935e+05     6.31820918e-02     3.96191757e-04     6.31796074e-02
     5.06723744e+05            5.06723744e+05     6.31796074e-02     1.18851296e-03     6.31572495e-02
     5.09871367e+05            5.09871367e+05     6.31746388e-02     1.98064723e-03     6.31125417e-02
     5.13018681e+05            5.13018681e+05     6.31671861e-02     2.77246998e-03     6.30454996e-02
     5.16165561e+05            5.16165561e+05     6.31572495e-02     3.56385666e-03     6.29561471e-02
     5.19311885e+05            5.19311885e+05     6.31448296e-02     4.35468282e-03     6.28445158e-02
     5.22457528e+05            5.22457528e+05     6.31299268e-02     5.14482407e-03     6.27106452e-02
     5.25602367e+05            5.25602367e+05     6.31125417e-02     5.93415613e-03     6.25545827e-02
     5.28746277e+05            5.28746277e+05     6.30926749e-02     6.72255486e-03     6.23763834e-02
     5.31889136e+05            5.31889136e+05     6.30703272e-02     7.50989625e-03     6.21761105e-02
     5.35030820e+05            5.35030820e+05     6.30454996e-02     8.29605646e-03     6.19538348e-02
     5.38171205e+05            5.38171205e+05     6.30181930e-02     9.08091186e-03     6.17096350e-02
     5.41310168e+05            5.41310168e+05     6.29884085e-02     9.86433900e-03     6.14435975e-02
     5.44447585e+05            5.44447585e+05     6.29561471e-02     1.06462147e-02     6.11558164e-02
     5.47583334e+05            5.47583334e+05     6.29214103e-02     1.14264159e-02     6.08463936e-02
     5.50717290e+05            5.50717290e+05     6.28841994e-02     1.22048199e-02     6.05154386e-02
     5.53849330e+05            5.53849330e+05     6.28445158e-02     1.29813043e-02     6.01630685e-02
     5.56979332e+05            5.56979332e+05     6.28023612e-02     1.37557470e-02     5.97894079e-02
     5.60107172e+05            5.60107172e+05     6.27577370e-02     1.45280262e-02     5.93945892e-02
     5.63232727e+05            5.63232727e+05     6.27106452e-02     1.52980204e-02     5.89787521e-02
     5.66355875e+05            5.66355875e+05     6.26610876e-02     1.60656085e-02     5.85420436e-02
     5.69476492e+05            5.69476492e+05     6.26090661e-02     1.68306697e-02     5.80846184e-02
     5.72594456e+05            5.72594456e+05     6.25545827e-02     1.75930838e-02     5.76066383e-02
     5.75709644e+05            5.75709644e+05     6.24976396e-02     1.83527309e-02     5.71082724e-02
     5.78821935e+05            5.78821935e+05     6.24382391e-02     1.91094913e-02     5.65896972e-02
     5.81931204e+05            5.81931204e+05     6.23763834e-02     1.98632462e-02     5.60510960e-02
     5.85037330e+05            5.85037330e+05     6.23120751e-02     2.06138770e-02     5.54926597e-02
     5.88140192e+05            5.88140192e+05     6.22453166e-02     2.13612656e-02     5.49145856e-02
     5.91239666e+05            5.91239666e+05     6.21761105e-02     2.21052944e-02     5.43170785e-02
     5.94335632e+05            5.94335632e+05     6.21044596e-02     2.28458465e-02     5.37003498e-02
     5.97427967e+05            5.97427967e+05     6.20303668e-02     2.35828054e-02     5.30646176e-02
     6.00516550e+05            6.00516550e+05     6.19538348e-02     2.43160551e-02     5.24101070e-02
     6.03601259e+05            6.03601259e+05     6.18748668e-02     2.50454803e-02     5.17370497e-02
     6.06681973e+05            6.06681973e+05     6.17934658e-02     2.57709663e-02     5.10456837e-02
     6.09758571e+05            6.09758571e+05     6.17096350e-02     2.64923990e-02     5.03362537e-02
     6.12830932e+05            6.12830932e+05     6.16233778e-02     2.72096650e-02     4.96090109e-02
     6.15898935e+05            6.15898935e+05     6.15346974e-02     2.79226513e-02     4.88642125e-02
     6.18962459e+05            6.18962459e+05     6.14435975e-02     2.86312460e-02     4.81021221e-02
