t_Jacobi: 4.133827e+01 (81671 iterations) t_armadillo: 1.407700e-02
Jacobi eigenvalues:    Armadillo eigenvalues:                v0:                v1:                v2:
     3.81954366e+03            3.81954366e+03     1.84553895e-02     7.93418161e-02     1.23566228e-01
     3.86917332e+03            3.86917332e+03     1.74285914e-02     7.66256135e-02     1.23969999e-01
     3.91864966e+03            3.91864966e+03     1.64470838e-02     7.39259312e-02     1.24100668e-01
     3.96796057e+03            3.96796057e+03     1.55097139e-02     7.12484701e-02     1.23968493e-01
     4.01709403e+03            4.01709403e+03     1.46152968e-02     6.85985377e-02     1.23584391e-01
     4.06603802e+03            4.06603802e+03     1.37626208e-02     6.59810499e-02     1.22959841e-01
     4.11478058e+03            4.11478058e+03     1.29504535e-02     6.34005345e-02     1.22106805e-01
     4.16330981e+03            4.16330981e+03     1.21775463e-02     6.08611363e-02     1.21037635e-01
     4.21161385e+03            4.21161385e+03     1.14426397e-02     5.83666237e-02     1.19764992e-01
     4.25968090e+03            4.25968090e+03     1.07444675e-02     5.59203967e-02     1.18301769e-01
     4.30749922e+03            4.30749922e+03     1.00817616e-02     5.35254962e-02     1.16661008e-01
     4.35505712e+03            4.35505712e+03     9.45325539e-03     5.11846142e-02     1.14855829e-01
     4.40234299e+03            4.40234299e+03     8.85768814e-03     4.89001053e-02     1.12899362e-01
     4.44934528e+03            4.44934528e+03     8.29380791e-03     4.66739984e-02     1.10804676e-01
     4.49605249e+03            4.49605249e+03     7.76037496e-03     4.45080101e-02     1.08584724e-01
     4.54245323e+03            4.54245323e+03     7.25616461e-03     4.24035579e-02     1.06252280e-01
     4.58853614e+03            4.58853614e+03     6.77996986e-03     4.03617742e-02     1.03819887e-01
     4.63428998e+03            4.63428998e+03     6.33060379e-03     3.83835206e-02     1.01299813e-01
     4.67970356e+03            4.67970356e+03     5.90690169e-03     3.64694027e-02     9.87040022e-02
     4.72476579e+03            4.72476579e+03     5.50772291e-03     3.46197850e-02     9.60440372e-02
     4.76946567e+03            4.76946567e+03     5.13195262e-03     3.28348054e-02     9.33311054e-02
     4.81379226e+03            4.81379226e+03     4.77850318e-03     3.11143906e-02     9.05759676e-02
     4.85773473e+03            4.85773473e+03     4.44631540e-03     2.94582709e-02     8.77889321e-02
     4.90128236e+03            4.90128236e+03     4.13435961e-03     2.78659945e-02     8.49798333e-02
     4.94442450e+03            4.94442450e+03     3.84163648e-03     2.63369427e-02     8.21580135e-02
     4.98715060e+03            4.98715060e+03     3.56717773e-03     2.48703433e-02     7.93323090e-02
     5.02945024e+03            5.02945024e+03     3.31004662e-03     2.34652854e-02     7.65110405e-02
